unique_post_id,content,stress
thread_7251471_پديده2020240_1400/06/23 14:26,"همین به زحمت نمیندازه مانع پیشرفتتونه
دو نفری کار کنید
قناعت لازم رو بکنید
پس انداز کنید
طلا بخر جمع کن و بعدها بفروش
اگر توان قسط داشته باشید وام خونه اولی بگیرید از بانک مسکن",1.0942455856950815
thread_8354667_kajal63_1401/01/02 13:39,[QUOTE=231039374]منم دچار حملات پانیک میشم البته قبل از باردار شدن اوکی شد و مشکلی نداشتم ولی چن وقت پیش دوباره شروع ...[/QUOTEعزیزم تو سه ماه اول بارداری تهوع رو با چی کنترل میکردی چون تهوع خودش استارت زننده پانیکه؟,2.648375282959044
274321937,مسخره.فردا شب هم تولدمه😑💔,1.8713104343270626
thread_16509795_starter,سلام‌۱۴‌هفته‌بارداری ام. ولی‌همچنان‌ویاردارم‌واقعاَخسته شدم,3.425440131591025
thread_12937930_starter,"تو تاپیک قبلی گفتم که رشدش کم بود و ..
نیم ساعت پیش خونریزیم شروع شد الان بینهایت دزد دارم جوری که به گریه افتادم
کسی تجربه داره بگه الان چیکار کنم 😔😔",7.31076437475093
362463733,"از داخل میسوزه؟ یه دردی شبیه سوزش داخلی و برق گرفتگیه؟
هر دو سینه یا یکیشه واسه شما؟
من سمت چپیه
میگم اگر از بارداری باشه باید دوتاش این علامتو داشته باشه نه آخه یکیش😢",3.425440131591025
thread_13083921_babre_maghroor_1402/12/01 23:58,منم یک ماهه نمیدونم چرا جفت سینه هام سمت زیر بغل خیلی درد داره توی دوتاشم یچیزی مثل گردوی سفت هست که دست میزنم بهش خیلی درد داره,4.202504980223006
413757936,"چ اصراری داری حالا
اگ خواستگار داری و نمیتونی صبر کن خب جدا شو ازش و شوهر کن
من و همسرم بعد از ۵ سال دوستی عروسی کردیم",1.0942455856950815
352780792,یه هفته صبر کن زیره سیاه هم دم کن بخور ،  پیاده روی و بالا و پایین کن خودش میافته,1.0942455856950815
thread_14509584_starter,"از بس حرصی شد
تازه گفتم من اصلا مرد لات و هیکلی میپسندم
شما فرهیخته و زیادی چهارچوب دار هستید",3.425440131591025
thread_17735641_starter,سلام این تاپیک رو زدم اگه کسی دنبالش بود به راحتی پیدا کنه امروز دکتر که برام نسخه نوشت همون موقع گقت گیر نمیاد زنگ زد به دوست خودش تو داروخانه اونم گفت فقط آزاد میدن اونم ۲میلیون و ۲۵۰ هزار کلی منت گذاشت که برات میتونم ۲۴ ساعت بذارم کنار منم رفتم یه داروخانه داشت زد تو سیستم  گفت با بیمه تامین اجتماعی ۱۲۰۰ تا ۱۳۰۰ باید خودت بدی بقیشو بیمه میده پول همراهم نبود آمدم خونه همون موقع گفتم بزار اسنپ داروخانه رو امتحان کنم ثبت کنم چون کد رهگیری داشتم که حداقل داروخانه های اطرافم که دارن رو پیدا کنم ثبت کردم در کمال تعجب این دارو رو خریدم ۲۰۰ تومن تازه کلا با بیمه تامین اجتماعی تو سایت تامین من دیدم ۱۳۰ هزار تومن سهم من بوده اسنپ نزدیک ۶۰ تومن برای حق فنی و این چیرا گرفته کلا ۳۵ هم ارسال دادم یک ساعته رسید چک کردم اصل بود مشکلی نداشت هنوز خودم باورم نمیشه خواستم تاپیک بزنم اگه کسی دنبالش بود سرش کلاه نره باور نکنید میگن بدون بیمه نمیدن و این حرفا انگار شیاد زیاده,1.8713104343270626
thread_14489390_starter,دیروز مامانم اینا بعد ۴ ماه اومدن خونه ما بعدش دخترم گریه کرد مامانم داداشمو گذاش موند اونام خونه ما بودنی اخمش به راه بود رفتن دادشم موند همش بچه شوهرم میبینه میترسه میشینه پیش اون هر چی از دهنش در میاد به من میگه  این عادت رو نداره خمش اخم میکنه مرتیکه دخترمو دعوا میکنه داداشم میگه آله بمیرم همش دعوات میکنه دستش تو سفره نمیره بچه ۱۰ ساله از ساعت ۸و نیم رفته فوتبال نیومده هی,5.756634677486968
272963433,"۸ سالش تب داشته برده دکتر
دکتر واسش امپول زده درجا تشنج کرد و ایست قلبی 😞",3.425440131591025
thread_16590181_starter,"سلام وقتتون بخیر
من ماه قبل ۲۳ خرداد ماهیانه شده بودم این ماه تاخیر داشتم ...۲۵ تیر شب تست دادم منفی شد ولی ۲۶ تیر صبح ناشتا تست دادم دوتا خط افتاد یکی پررنگ یکی کمرنگ
ولی همون ۲۶ تیر شب پریود شدم اولش کم بود بعد حدود یک روز شدید شدم بعد باز کم شدم
الان نمی‌دونم چرا ۲تا خط افتاده بود ؟بنظرتون ممکنه باردار بوده باشم",3.425440131591025
thread_16274388_starter,"سلام خانما
من ماهه پیش با۱۰روزتاخیرپریودشدم بخاطرتنبلی تخمدان وکیست خیلی وقتاچندروزاینوراونورمیشداهمیت ندادم اقدامم نداشتیم به بارداری شک نکردم تااینکه دیدم پریودم مثل قبل نیست همیشه باخونریزی زیادپریودمیشدم اینباردوروزاول ردخون تونوارداشتم روزدوم دردشدیدی زیردلم گرفت وبه پشتم میزدجوریکه نفسم بالانمیومددوساعت دردخیلی شدیدداشتم  وبعدخونریزی زیادشدشب دوم تنگی نفس شدیدگرفتم وبعداز۶روزخونریزیم ظهرتموم شدولی دوباره شبش ردخون رولباس زیرم دیدم ۱۱روزخونریزی داشتم رفتم متخصص زنان ازمایش بارداری وسونوی واژینال نوشت جواب ازمایش مثبت بودولی عددبتاکم بود۱۷۰سونوی واژینالم نه خارج ازرحم نه داخل هیچ ساکی دیده نشددوباره ۴۸ساعت بعدرفتم آزمایش عددبتاشده بود۲۹۶
من همچنان خونریزی دارم الان حدود۱۶روزه ودکترچندروزپیش بهم گفت اگه عددبتازیادشده باشه باید۱۰روزبعددوباره بری سونوواژینال، تانوبت سونوم یک هفته مونده بایددیروز آزمایشم روتکرارمیکردم امادیدم وقتی سونونرفتم بی فایده ست گفتم سونووازمایش روباهم بدم وببرم دکترنشون بدم،حالاسوالم اینه میشه عددبتابالاباشه ولی بارداری درکارنباشه یاخارج رحمی باشه وتوسونوواژینال دیده نشه خیلی میترسم خارج رحمی باشه ودیرمتوجه بشم یااینکه همون موقع که دردشدیدگرفتم سقط شده باشه؟! تعدادهموگلوبین وگلبول قرمزوسفیدخونم پایین اومده بودولی دکترهیچ سرم ودارویی ننوشت وهمچنان خونریزی دارم صبحاخوابالودگی شدیددارمپ۰ تاعصرواینکه همسرم اصلابچه نمیخوادچون دوتاداریم خودمم شرایط جسمیم طوری نیست بتونم دوباره بچه دارشم لطفااگرتجربه ای داریدراهنماییم کنید
خیلی استرس دارم",7.31076437475093
thread_6421102_هستی1993_1400/02/16 04:35,ما حتی یکبار هم از برادرمون نپرسیدیم که چی خریدین چقد خریدین یا کی خرید،خودشون دو نفر انسان بالغن  و درموردش تصمیم گرفتن و خدا شاهده حتی یکبار همچین حرفی نه به عروسمون زدیم و نه حتی پرسیدیم چون اصلاً به ما ربطی نداره.انقد که من زن داداشمو باهاش راحتم و دوسش دارم با خواهرم نیستم ولی با این وجود حتی یکبار نه من و نه خانوادم اجازه به خودمون نمیدیم که وارد حریم زندگیشون بشیم.,1.0942455856950815
thread_14282120_starter,"سلام من دوروزه سقط کردم . داخل بیمارستان که خودش خود ب خود اومد . دکتر گفت چیزی که من میبینم ی چیز کاملی هست که ازت دفع شده ... ولی بازم سونو کرد گفت ی تیکه کوچیک مونده که خودش دفع میشه . کلی دارو ب سرمم تزریق کرد و گفت گرمی بخور .
وقتی اومدم خونه دیگه خونریزی چندانی ندارم.  در حد چند قطره ... طبیعیه ؟ ینی دفع میشه؟",4.979569828854988
thread_12811887_starter,سلام من دوقلو باردار شدم با کمک آمپول الان آن تی یکی از بچهام ۳.۲بوده کسی هست تجربشو داشته باشه,3.425440131591025
thread_6215718_قورمه؛سبزی_1400/01/17 12:55,"من خومه کسی کار نمیکنم و کسی هم نمیزارم خونم کار کنه
تنها وظیفم اینه که بشقابمو بردارم بزارم اشپزخونه
اگه از نظرتون هتل رفتم پس میگم اونجا هتله
من خونه خودمم ظرف نمیشورم چه برست به مادر شوهر 😂",1.0942455856950815
thread_17827738_starter,"چقدر آدم میتونه بی درک و بیشعور باشه
تا کی میخواید هم جنس خودتونو سرزنش کنید یه نگاه به زندگی و شوهرش نندازین
برداشته تایپک زده زیست ناقص و عدم سلامت بودن بهتر از زندگی نکردنه آدم نباید سقط کنه حق زندگی داره
اینا حتی یه روز نداری رو نکشیدن
شرط میبندم نمیدونن
نمیدونن وقتی پدر و مادرت پول تو دست ندارن و تو باید الکی بگی فلان کار نمیکنم فلان جا نمیرم نیاز ندارم
وقتی چشمات ضعیف بشه بجای اینکه نگران چشمت باشی نگران پول عینک باشی
سر سفره کم غذا برداشتن پدر و مادرو ندیدی اینکه توهم باقی مونده از غذات بزاری تا بقیه بخورن
اینکه تولد دوستات نری که پول کادو نداری
اینکه بقیه سالم و سلامت زندگی و بازی میکنن ولی تو مشکل داری و همش استرس داری حالا میگی زیست ناقص بهتر از زندگی نکردنه؟ با چه عقلی اینو میگی میدونی سلامتی چه نعمتیه که بعضی ها ازشون دریغ شده
فقط همینو بلدین فتوا بدید اجازه سقط هرکی دست خودشه لابد صلاح اون جنین در این بوده تا زندگی بدتری رو تجربه کنه کلا تعطیله مغزتون بفکر گناه سقط اید بفکر گناه اون ظلمی که در حق بچه میکنند نیستید
خیلیا شوهر معتاد دست بزن دار متجاوز دارن تو فقط داری سقط کردن زنه رو میبینی تازه میگن خدا چرا نمیزنه به کمرش
بسه این همه سرزنش تا کی میخواید هم جنس خودتونو سرزنش کنید",4.979569828854988
thread_16749635_starter,سلام بچه ها من هفته ۱۴بارداری هستم امروز سر یه چیز بیخود با مادرم بحثم شد خیلی عصبانی شدم و ضربان قلبم رفت بالا، حالا نگرانم بچه چیزیش نشده باشه😢,4.979569828854988
thread_13649585_starter,"من الان هفت ماهمه این بهم ریختگی هورمون کی میخواد تمام بشه کارم شده گریه و زاری بی دلیل
😭💔
کیا اینجورین راه حلی نیست؟؟",4.979569828854988
thread_14647294_starter,سلام بچه ها مادرشوهرم زنگ زده که بیام پیشت چندباری گفتم نه تنها راحت ترم اوایل بارداریمه و اینکه میاد اینجا فقط میشینه و دستور میده توباید مثل حمال براش کار کنی میاد میره سریخچال ببینه چی خریدیم چی نخریدیم یا تواتاق خوابا چیزی اضافه نشده باشه توخونه وسیله اضافه نشده باشه همیشه هم میگه باهات بیام دکتر برای فضولی میپیچونمش من واقعا حساسم به بو غذا و خوده غذا حالمم افتضاح بده چندبارم زبونی گفتم نیا و اومده دست به سیاه و سفیدم نمیزنه فقط میشینه براش کار کنی اگر شرایطم مساعد بود باز حرفی نبود ولی الانا واقعا ازبس بالا میارم جونی برام نمیمونه الانم میترسم بیاد چون زنگ زده بیام پیشت بهش گفتم نه ولی اونه دیگه بدترمیکنه لج منو دراره اگه اومد چکار کنم واقعا باحرفا و کاراش ناراحتم میکنه توکارام دخالت میکنه تویخچال سرک میکشه ببینه پسرش چی خریده چی نخریده اگه بیاد چی کار کنم,6.53369952611895
393035117,ای جانم من خودم سالهاست تواین مسیرم ودرکت میکنم عزیزم ...الهی که قدمش پرازخیر و برکت باشه . بارداری راحت و بدون دردسری هم داشته باشی و به موقع و سلامت به دنیا بیان😍 خدا بهت پاداش همه صبوری ها و عذاب هات را داده,1.0942455856950815
thread_15133349_starter,پدر بزرگم ۵روز تو کماس قبل هم نیاز به مراقبت های ویژه داشت که مامان خود من ۴روز از هفته رو میرفت برای نگهداریش ،الان ۵روز کار مادرم گریس یا دمق نشسته یجا دیگه عصابم نمیکشه حس میکنم محکم نیست باید محکم باشه،،خود من کلی مشکل دارم،سر ماه  پسرم آیله گرفت بخاطر بارداری مجبور شدم ازش جدا بشم مدرسه هم نرفت از درس عقب افتاد،اون هفته ام مدرسه آنلاین شد خودم بستری بودم نشد انلاین بشه اینم وضعیت این هفنه  همش آنلایت ۵حرف عقبه اعصابم خورده ،خودم معلوم نیست با این  وضعیت آبله مرغان بچم چی بشه شرایط چی بشه حالم خوب نیست از وقتی از بیمارستان اومدم تنهام انتظار دارم مامانم محکم باشه یکم وقتی میبینم یا در حال گریس یا دمق نشسته یجا اعصابم خورد میشه بیشتر دلم میگیره بنظرتون من پر توقعم,7.31076437475093
thread_14336386_starter,سلام مامان ۹هفته هستم کیست لوتئال سمت چپ دارم ازدبروز لکه بینی افتادم قلب بچه ام تشکیل شده این لکه بینی میتونه واسه همین‌کیست باشه,3.425440131591025
thread_16163229_starter,"کمک لازم دارم
شوهرم حس میکنم هیچ ارزشی برام قائل نیست
کارمند شرکتیه از این مدلا که حقوقشون کمه و زیاد نیس و در سال یکی دو ماه حقوق ندارن
بیرون میریم در حد خودمون تفریح داریم قسط هم ماهی حدود ۷ تومن داریم
اما مادرشوهرم ماهی ۵ تومن به شوهرم میده
ولی باز همسرم همیشه بی پوله
و هیچ وقت به من پول نداده و هیچ ماهیانه ای ندارم
البته هزینه دکتر و اگر خرجی داشته باشم یا چیزی بخوام میخره اما شعورش نمیرسه در ماه بهم پولی بده
واقعا این موضوع خیلی ازارم میده
شغلشم جوریه که میتونه در کنارش اسنپ یا چیز دیگه کار کنه اما دریغ میکنه
و زندگیمون بیشتر رو مادرش و خانواده من میچرخه
مادر شوهرم بیشتر غذایی و میوه ای و اینجور چیزا رسیدگی میکنه(هروزم بریم خونش چیزی نمیگه و حداقل در هفته سه الی چهار هفته مهمونشیم یا غذا میفرسته)و پدر منم در حد سبزیجات و برنج و خونه و وسایل
البته ما اول زندگی یه خونه گرون و خوب شهر خوب خریدیم و همونم خیلی بهمون فشار اورد
الانم همسرم اصلا به خودش زحمت نمیده بفکر کار دوم باشه یا درامدشو بیشتر کنه و منو در مضیقه قرار میده
واقعا دلم شکسته و گاهی حسرت زندگی بقیه رو میخورم و نگران اینده بچم نیستم چون صدقه سر پدر و مادرم و مادرشوهرم مشکلی نداره اما خودم این وسط دارم میسوزم و میسازم
و حسرت همه چی رو دلم مونده و صدام در نمیاد
امشب برا اولین بار به همسرم گفتم تو برا من ارزش قائل نیستی",6.53369952611895
354184282,برا منم همچین اتفاقی افتاد برو تاپیکم بخون یه سری گفتن امکان نداره و این حرفا...زنگ زدم پشتیبانی قبول نکردن گفتن خودتون برداشتید اخرش شوهرم زنگ زد داد و بیداد کرد و شماره راننده که برا تحویل به ما زنگ زده بود داشتم به اونم پیام داد تهدید کرد که شکایت میکنه .نهایتا دو روز بعد ۱۵۰۰ ملیونمون ریختن .دیجی خیلی هر دمبیل شده قبلا خوب بود من دیگه خرید نمیکنم,3.425440131591025
382584969,"اینا خصوصیات ی بچه سالم ۵ساله هست مخصوصا پسر بچه
خب الکی رو بچه عنگ‌ میچسبونی.
چرا خانواده شوهرت خوشحال نیستین از حاملگی. یا خانوادت پشتت نیستن. شاید اشکال از خودته",1.0942455856950815
thread_16611548_starter,الان پنج شیش روز از پریود نشدنم میگذره رفتم تست دادم مثبت بود الان شوهرم میگه ن از لحاظ مالی ن از لحاظ شرایط روحی فکری پذیرش بچه داشتن رو ندارم منم همینطورم میگه زعفرون بخور رفع بشه نمیدونم چیکار کنم از خدا هم میترسم قهرش بگیره بنظرتون چیکار کنم,6.53369952611895
thread_9499929_starter,"از وقتی ازدواج کردم خانواده همسرم برام هیچ کاری نکردن حتی احترام هم نمیذارن من همیشه ناراحت میشدم ولی شوهرم همیشه طرف خانوادش رو میگیره و من اولویتش نبودم حتی به خاطر خانوادش حاضر بود منو ناراحت کنه الان هم که حامله هستم و در طول حاملگی عمل سنگ کلیه انجام دادم اما باز هم من رو تنها میذاره و میره و فقط برای خوردن و استراحت میاد خونه…
قلبم رو خیلی شکسته ولی نمی‌دونم چرا ازش انتظار دارم حداقل دلم میخواست الان که در سخت ترین شرایط زندگیم هستم همسرم کمی منو درک کنه
بنظرتون چیکار کنم که اذیت نشم،خیلی باهاش حرف زدم ولی درست نمیشه حرف زدن اصلا فایده نداره
یه بار درد و دل میکردم و از ترسم از زایمان باهاش حرف می زدم برگشت بهم گفت مگه تو اولین زنی هستی که بچه به دنیا میاره
یا وقتی درد دارم فک میکنه بهونه میکنم
بعضی کارهاش رو هم از من مخفی میکنه",7.31076437475093
thread_15361633_starter,"کسی با این قرص سقط داشته؟
حتما باید ساک حاملگی تشکیل بشه بعد مصرف بشه؟
چجوری مصرف میشه؟
میشه تنها تو خونه انجام بدم؟",3.425440131591025
thread_17656049_starter,"سلام کسی بوده ک ضربان قلب جنینش بیشتر از ۱۵۰ بوده باشه و جنسیتش پسر باشه؟؟
اخه میگن اگر پسر باشه قلبش زیر ۱۴۰ و اگر بیشتر از ۱۴۰ باشه دختره",1.0942455856950815
295933469,اره درد های آخر ممتد نیست چند ثانیه درد شدید چند ثانیه تنفس اینم حکمت خداست . اونا هم میگن کی زور بزنی که نفس عمیق بگیری .,1.0942455856950815
342259337,"د کتر های خوب و مطمئن برو جاهای خیلی معتبر
ا گر همه گفتن مشکل داره سقط کن
نا زاحت نباش خدا کنه هیچ چیز نباشه همین استرس واسه جنین بده
و لی اگر دکتر گفت حتما سقط سقط کن خدا نکرده ۱ عمر ۱ بچه مریض زجر نکشه
خد ا رحم کنه به همه حا مله ها سا لم‌با شن",1.0942455856950815
403239014,"دوسش دارم ولی عاشقش نیستم
زیاد حوصله حرف زدنو ندارم
خداشاهده تا حالا سر جمع فک کنم ۳ بار اومده بدون گل
همیشه واسم یه شاخه میاره یبار گلگی کرد که ذوق نمیکنی واسه گل اواردنم
در این حد بی احساس و بی ذوقم
همین الانم شیفته زنگ زد گفتم من برم بخوابم قطع کردم",1.8713104343270626
thread_14240547_starter,بچه ها شوهرم خییییلی نفهمه یه سره با بچم درگیر تکون میخوره دعواش میکنه..حالا دیشب داشتیم از مهمونی برمیگشتیم بچم تو ماشین خوابش برد درضمن ۵ سالشه ودختر ه بعد رسیدیم این گفت بیدارش کن نمیتونم بغلش کنم چون پله داریم منم بیدارش کردم بچم گریه میکرد میگفت خوابم میاد بغلم کنید اینم تو اون وضع دست بچه رو گرفته به زور میگه بیا پرتت کنم بیرون شبونه! منم نذاشتم خودم بغل کردم آوردم بالا نمیدونم بچم ترسیده بود یا چی حالش خیلی بد بود میگفت مامان نمیتونم نفس بکشم گلوم درد میکنه بغض گلوشون گرفته بود یه ساعتی حالش بد بود من کلی آیت الکرسی خوندم و ماساژ دادم تا آروم شد.....نفهمیم داشت بچه رو میکشت,7.31076437475093
413173949,وای خداکنه اخه زیر دلم درد میکرد کمرم خیلی درد میکنه دیگه تو شک افتادم گفتم تست بدم,3.425440131591025
thread_8411183_aroseshonam_1401/01/13 21:14,واااای شروع شد من شیر میدم ب بچم روزه نمیگیرم ولی برا شوهرم باید درست کنم,2.648375282959044
thread_18045684_starter,"بچه ها تو رو خدا جواب بدین
کسی بوده عدد سلفری اش به مرز نزدیک باشه؟
مرز 2/80 هست
عدد من 2/70
جواب low risk هست",4.202504980223006
403376602,تونستی هرر وز از حالت خبر بده شاید برای بقیه مفید باشیم .رفتی سونو حتما خبر بده من پنج شنبه میرم یه سونو بشم میشم هفته شش ببینم قلب تشکیل شده چون یکسری ازمایش نوشت گفت اینو باید بعد از تشکیل قلب جنین بری انجام بدی,1.8713104343270626
thread_10130873_سلما1372_1401/10/26 08:51,"منم تو شرایط شما هستم. میخواستم دومی و برم دولتی اما اطرافیانم میگفتن ریسک نکن تا چندوقت قبل که خواهرشوهرم گفت اگه زمان تولد برای خودت یا بچه نیاز به تجهیزات و رسیدگی باشه میخوای چیکار کنی تو دولتی به هیچی اعتبار نیست. و واقعا هم درست گفت چون داشتیم تو شهرمون.
دیگه تصمیمم قطعی شد که برم خصوصی",4.202504980223006
thread_7839876_starter,تهوع بارداری امونمو بریده، دمیترون، امپول ب 6،سیرابی،قلوه همرو ب زور خوردم بازم تهوع دارم چی بلدید بگید تازه دوماهمه، روزی یک لیوان چای با زنجبیل تازه ایرادنداره؟ میگن زیادش خوب نیست,5.756634677486968
thread_15552012_starter,سلام خانما من باید ساک حاملگیو دفع کنم چن روز گرمی خوردم از دیشب یهو ی درد خیلی شدید گرفتم رفتم سرویس ی لخته خون  دفع یکم بزرگ دفع کردم و بعد اون دردم اروم شد یعنی همون بود؟؟,5.756634677486968
375167887,برو بهزیستی مشکلت رو بگو. واقعا مادرت چطور تونست دو تا دختر رو اونم یکی معلول به حال خود رها کنه خودش بره دنبال خوش گذرونیش. لعنت به هر چی قاچاقچی مواده,2.648375282959044
380905300,"نه درد لگن که فرق میکنه گلم درد لگن مثل زمان پریودی کل محیط چهار بست رو درگیر میکنه چهار بست منظورم درد انتهای کمر ، قسمت زیر شکم و خود لگنت
دنبال راهی هم نباش که بهتر بشه با وزن جنین که زیاد میشه و کیسه آب دردش هم بیشتره مگر اینکه استراحت کنی",1.0942455856950815
thread_12804932_starter,سلام. من امروز ده هفته و یک روزمه رفتم سونو گفتن جنین تو هشت هفته و دو روز ایست قلبی کرده. گفتن برو خونه اگه تا شنبه سقط نشد بیا بیمارستان. کسی تجربه داره؟ من از دردش خیلی وحشت دارم . دارم دق میکنم.,7.31076437475093
thread_18016126_starter,الان یه ساله که از عروسیمون میگذره اما نمیدونم چرا حس میکنم یه جورایی انگار علاقم بهش کمتر شده. انگار حرف مشترک باهاش ندارم بزنم. همش حرفی هم باشه روزمرگیه. دلم میخواست همیشه حرفای عمیقتر بتونم باهاش بزنم. خیلی هم اهل ابراز علاقه نیست. دلم میخواست یه آدم عاشق پیشه تر باشه. مثلا بهش میگم بریم پیاده روی حال نداره. کمتر میاد باهام. خیلی توقعم از ازدواج بیشتر بود. خیلی خورده تو ذوقم. شما چطوری هستین؟ آیا ازدواج واقعا همینه؟,4.202504980223006
407275081,حالا ما هم که نمیگیم بقول همسرم که اینطوری نمیخوان مسئولیتی پای خودشون باشه تا روز زایمان یه جمله امیدوار کننده نمیزنند همش توهول وهراس نگه میدارن آدمو 😣,4.979569828854988
347458272,بنظرم ، بستگی به رقبا و رشته . ظرفیت شهرت داره . معدلت پایین هست ولی دلیل نمیشه قبول نشی ( حداقل رو داری) . در کل به نظرم اگر مصاحبت خوب باشه 60 درصد قبولی,1.0942455856950815
349283853,ببین حق داری ناراحت بشی ولی وقتی ی نفر اینقدر باهات غریبه اس شما هم سعی کن درگیرش نشی ....,1.0942455856950815
390856879,خیلی سخته خیلی😭😭😭,4.202504980223006
thread_10168513_starter,ممنون میشم تجربیاتتون رو بگین که همه استفاده ببریم واسه سفید شدن پوست جنین یا باهوش و زرنگ شدنش ، واسه محکم شدن استخوانهاش ، پر مو شدن جنین چی استفاده کنیم  ممنون از همگی 😊❤,1.0942455856950815
407162803,من هیچ علائمی ندارم از همین ميترسم فقط گاهی درد پریودی که اونم میره ...دیشب یکم حالت تهوع داشتم نمیدونم تلقینه یا واقعی! سینه درد هم اصلا ندارم 😥,3.425440131591025
279401520,چه پروو شدن مردم😑,1.8713104343270626
410878077,"سهم هر کدومتون از سود چطوره
هر کدوم چه قدر برای مثلا خرید یا اجاره مغازه پول دادین و...",1.0942455856950815
400875746,ببین عزیزم چون اگه خدایی نکرده بچه ناهنجاری و مشکل داشته باشه فقط تا هفته ی ۱۸ اجازه سقط میده پزشک قانونی. وگرنه ازون هفته بگذره مثلا هفته ی ۲۰ باشی بری و خدایی نکرده مشکل داشته باشه جنین اجازه سقط نمیدن و تو میمونی و یه بچه مشکل دار.,1.0942455856950815
374143105,خبر داره چون وقتی صدای قلبشو شنیدم رفتم خونه گریه کردم گفتم توبه خدایا منو ببخش که میخواستم سقطش کنم بهشم گفتم دیگه با دنیا عوضش نمیکنم ناشکری نمیکنم دوسش دارم,2.648375282959044
341487265,مام رو پای خودمون ایستادیم که اوضاعم ن اینه و این همه سختی و استرس تحمل میکنیم.,5.756634677486968
413893112,ببین تخم مرغ بوی فوق العاده بدی میگیره خود ماهی اگه تازه نباشه بوی زهم میده تخم مرغ میزنن انسجام بگیر جاش سیب زمینی دوتا متوسط بردار رنده کن ابشو بگیر با اب پیاز بریز توش راستی سیر توش رنده کنی بهتر از اینکه پودر سیر استفاده کنی چون بوش میپیچه تو خونه اگه جنوبی میخوای شنبیله بریز توش فلفل دلمه ای سبزم دلخواهه ترجیح تو خورد کن حسابی بزار خوردشه اگه اب داشت ابشو بگیر که وا نره تو ماهیتابه,1.0942455856950815
318458841,عزیزم من بی اشتها شدم یهو با حالت تهوع ترشحاتم کم بود پریود هم تاخیر افتاد ولی شک نکردم گفتم لابد عقب افتاده کمر درد هم داشتم با علائم پریودی بی بی چک رو حدودا ۲۰روز بعد تاخیری زدم مثبت شد چند روز بعد هم آزمایش دادم,1.8713104343270626
thread_17522883_starter,"سلام شش هفته  خورده ای ام
رفتم سونو  قلبش 124 در دیقه 3 میلی متره
از حالت های خودم بگم
اول صبح حالت تهوع دارم اگه زود صبحانه نخورم حالم بد میشه ولی صبحونه ای که خودم دلم میخواد بخورم رو دلمو میگیره ولی زود گشنم میشه
یه قرص ضد تهوع هم میندازم
چیزای شیرین میخورم حالم خوب میشه
شکلات خور نیستم ولی تو جیبم پر شکلات یکم ضعف میکنم شکلات میخورم
خیلی ضعف میکنم
انگار معدم به چاه وصله هرچی میخورم احساس کرسنگی دارم کنارش ولی دلم نمیخواد چیزی بخورم
عاشق غذاهای ساده ام
نون پنیر لیقوان با چای شیرین پای ثابت صبحونمه
تخم مرغ اپز سیب زمینی ابپز دوست دارم
غذاهای ابکی دوست دارم مثله عدسی آش دوغ آش رشته
من قبلا به این غذاها نگاه نمیکردم
من عاشق ذرت مکزیکی بودم
همسرم خرید به زور داشتم میخوردم
اسم گوشت کباب پیاز سیر میاد حالم بد میشه
هر ماه لیزر میرم   بعد تموم شدن عادتم رفتم لیزر این ماه انقدر بدنم  موهاش ضخیم شده بود که فک کردم  اوپراتورم بده
قبلا  نازگتر درمیومد  این بار ضخیم تر دراومده انگار با ژیلت زدی😐
بین میوه ها هوس البالو میکنم کلا از قبل دوسش دارم
موزم بدم نمیاد
از شرینی خوشم نمی اومد قبلا خیلی خلی کم میخورم الانم همونم شاید پانزده درصد علاقمند تر شدم",2.648375282959044
thread_16975290_starter,"امروز،شوهرم تو راه با یکی سر رانندگی دعواش شد طرف زد دستشو شکست دست شوهرمو منم حاملم اورد منو گڋاشت خونه خودش رفت عکس بگیره از دستش منم اودم ساندویچ خوردم الان  گفتم برو بمیر  دارم تنهایی برمیگردم خونه پیاده
چقد بعد ازدواج ادم تنهاس حس میکنم هیچ جا ندارم برم
دارما ولی نمیدونم چرا دوس ندارم برم چه حس مزخرفیه",6.53369952611895
351632037,لطف کردین ابجیجون که باهام به اشتراک گذاشتی،حق با شماست باید استرس رو کنار بگذارم هفته ۲۸ بارداری هستم ولی به دلیل اینکه شرایط خاصی دارم این استرس میاد سراغم,4.979569828854988
thread_17738682_starter,من تخمدان پلی کیستیم دارم. آخرین پرودم ۱۹ آذر ۱۴۰۴ بود. ۲۲ دی ماه ۱۴۰۴ لکه بینی قهوه ای خفیف داشتم. تا ۲۴ دی ادامه داشت اما ۲۴ دی تموم شد. رفتم آزمایش بتام ۱۳/۹ بود. دوباره ۲۸ دی رفتم آزمایش بتام ۶۷ بود.امروز ینی  ۲۹ دی ماه دوباره دچاره لکه بینی قهوه ای و گاهی قرمز شدم. رفتم دکتر شیاف پروژسترون نوشت. گفت دیواره رحم ضخیمه اما برا دیده شدن بچه خیلی زوده. چرا خونریزی کردم؟ هیچ توضیحی نداد.,3.425440131591025
413983169,"بعد از ۶ ساعت خوابیدم
خودش گفت تا ۶ ساعت سرت و پایین نندازید منم ننداختم اتفاقا خونه خواهرمم بودیم 😢
الان میشه کاری کرد زودتر اثرش بره؟؟؟",2.648375282959044
