unique_post_id,content,stress,prescreen_score,prescreen_class_name
thread_17504974_starter,خواهرم ۲۰ کیلو با این دمنوش کم کردع,1,3.191705567172903,Low
thread_15099650_starter,"من اومدم شهر شوهرم.اونجا زندگی می کنیم،هر دو کارمند هستیم الان من از دیشب سرما خوردم ظرفا همینجور نشسته موند اوایل یکم کمک می کرد ولی این روزا تا من بخوابم اونم میخوابه،با این حالم خونه رو مرتب کردم الانم نا ندارم غذا بپزم،یبوست شدید گرفتم
خانوادش که حال آدم نمیپرسن اینم بدتر از اونا تازه با این حالم رابطم میخواد از خودش و خانوادش بدم اومده به شدت،موندم چکار کنم تو این شهر غریب",6,5.966221710201353,Very High
372919637,"خداروشکر عزیزم..
چون مادر من خیلییی رو این قضیه حساسه میگه باز با باز کبوترم با کبوتر...
ب خاطر همین من به دو تا خواستگارم که وضعیتشون خیلیی خوب بود جواب رد دادم..
پس تا الان هیچ مشکل و ناراحتی ای برات پیش نیومده درسته؟؟",1,3.193386609282243,Low
thread_15734029_starter,"نمیدونم چی بگم نمیتونم بمونم اینجا
تعدادمون خیلی زیاده هیچ کدوم از عموهام هم نمیرن
ما پدر مادرمون نوزادی جدا شدن
بابام معتاد بیکار
آبجیم نمیتونه راه بره و مشکل روانی داره انقدر که من از پس مه کارای روزانش برمیام نه اخلاقیش فقط از بالام حساب میبره به معنی واقعی از پسش برنمیام
سه تا عموی دیگم معتادن
یکیشون یه زن اورده از بر خیابون معتاده تو اتاق نگهش میداره مگه میشه چیزی گفت ؟ چاقو میکشع میزنه میشکنه
مگه میشه پلیس گفت مامانبزرگم نفرین کرده چند بار خواستم بگم
مامانبزرگم سرطانیه تازه شیمی درمانیاش تموم شده
من دیگه سوییت ۲۰ متری خونه همکارمو اجاره میخوام بکنم و برم تو خونه بگم رفتم مسعول خوابگاه (معلم رسمی هستم میگم انتقالم دادن چون مجردم)
وای عذاب وجدان داره خفم میکنه
نمیدونم دووم میارم یا نه
مامانجونم باهام نمیاد خیلی گفتم تو باشی خواهرمو شاید بتونم نگه دارم بیا بریم یه خونه بگیریم ول کن این خونه رو همینجوری
نمیاد میگه پسرام گشنه میمونن هنوزم براشون اشپزی میکنه",9,6.11370997087306,Very High
thread_17502823_starter,امروز روز ۳۱ دورمه و روز ۲ تاخیر پری ، عدد بتا ۴۲۰ بود ،دکتر میگه کمه😢کسی تجربه ای داره در این خصوص؟,5,4.194642672860937,Moderate
398990761,شما بنده برگزیده خدایی 😅😅نق نزن دیگ چاقمو و ... قبلا تو یه تاپیک گفتی دارم وزن کم میکنم حالا من فکر کردم چقد چاقی خشبحالت خدایی اندام کلا ژنتیکیه اندام خوبم یه نعمته,2,3.205794518078619,Moderate
384329549,"یکماه؟ چ‌طولانی
اگ چیزی باشه عفونت میهش تو رحمت
بنظرم دکترتو عوض کن
معمولن ۲۴ساعت زایشگاه بستری میکنن ، تا پایان سقط طبیعی انجام بشه یا اگر نشه کورتاژ
حتمن دکترتو عوض کن، یا برو زایشگاه یک بیمارستان
پیش ماما نرو",3,4.194426593603566,Moderate
371803967,"تخصصی لگن چه فرقی داره با اون که شما میگی
غیر تخصصی چی هست؟
برات صلوات فرستادم",1,3.206235059036771,Moderate
401095096,آخه میگن باید همراه با تب و خارش درد باشه من این علائم ندارم فقط بو میاد ترشح هم ندارم,2,4.217684525254107,High
thread_15496846_starter,"الان روز نهم خونریزیمه
روز اول لخته های زیاد و بزرگ همراه درد دفع کردم
روزای بعد مث پریود سنگین بود
تا اینکه امروز ی چیزی اندازه گردو
کاملا سفت ازم دفع شد دقیقا رنگ گوشت بود و بسیار سفت
مطمئنم خون لخته نبود بنظرتون کامل دفع شده؟",4,5.916664235068311,Very High
332359105,"خاک تو سر خانواده بی غیرتت شاید ناراحت بشی از حرفم ولی وقتی مادرت مریضشد و تو خونه افتاد و حتی سلامم بهش نگردی میفهمه
بچشی دشمنش که نیستی
مرد غربیه دلش سوخت مادرت دلش نسوخت
میتونست بگه بریم دوتا بدل بخریم دادشت دهنشو ببنده هر وقت پول داشتی پس بده",3,4.197840755654397,Moderate
253589632,نه ژنتیک نبود.دویاره همون سندروم داون اینا رو بررسی کرده بود حتی فشار خودمم درصدشو زده بود که چقدر احتمال خطر داره برام.,2,3.197792389291862,Low
397891785,حالا جدا از بحث من برا بارداری رفتم دکتر و ی ویزیت ۶میلیون در اومد با این که بیمه تکمیلی داشتیم همه داروها آزاد و خارجی به قول خودشون ..ما سالها درگیر بازار سیاه دارو هستیم یکیش همین واکسن کرونا که برا همه روشن شد,4,4.210896963286359,High
thread_15944050_starter,موهام دکلره شده بود ی ماهی هست. این رنگ دودیه تونیکا هست. چرا زدم نمیگیره 💔😭,3,4.226275266548328,High
361606373,"برای اینکه قرارع عذاب الیم بکشم؟
نمیدونی چقدر سخت و طاقت فرساست
بیشتر از همه میدونی چی اذیتم میکنه اینکه نکنه با همه این بدبختیا و سختیا مادر خوبی هم نباشم اونقدر نتونم ظرف عاطفی بچه هامو پر کنم .....
نه من ادم بچه زیاد نیستم اصلا",6,4.191288348016315,Moderate
thread_17481838_starter,"خانما من انتقال جنین داشتم تازه دو روزه مثبت شدم امشب با شوهرم بحثم شد خیلی عصبی شدم داد زدم خودمو زدم.. یعنی جنین چی میشه
کسی بوده مثل من اما اتفاقی براش نیوفتاده باشه",6,5.901004786219346,Very High
thread_9892298_حنا70_1401/09/25 11:42,من هم دختره جفتم قدامی. از هفته های پایین حس میکردم گاهی واقعا نگران میشم از اینهمه تکون خوردن,3,3.193792160956946,Low
383400270,"من تستم با عدد ۸۰ مثبت شد
و مثل شما خارج و داخلیش معلوم نبود،هیچیش معلوم نبود نه ساکش نه خودش مثل سونوی ی آدم معمولی
بعداز ی مدت طولاتی ،تو سونو بچه دیده شده
از من احتمال خارج رحمی بودن دادن ولی خداروشکر نبود
این تجربه من بود اینم بگم من دوالی ۳ هفته پیش خونریزی داشتم ولی اون اولش نه",2,4.220356197183719,High
thread_13033480_starter,"هفته ۶ لکه بینی داشتم سونو رفتم گفت جفت خونریزی کرده هماتوم داری استراحت کن فقط
قلبشم تشکیل نشده بود گفت برو ۲ هفته دیگه بیا قلب و چک کنیم
دارم میمیرم از سرگیجه و بی حوصلگی
چقدر از اولش سخت شد😑",5,6.106423816119786,Very High
thread_12306808_starter,"بچه ها من 20هفتمه
از دیروز غرور واژنم داخلش تیر میکشه و ول میکنه
دلپیچه هم دارم
طبیعی یا نه؟
کیا داشتن؟",2,3.199603779081372,Low
thread_17027576_starter,خیلی شدید بدن دردم هفته هفت بارداریم رفتم دکتر قرص داد سوزن زد سرم وصل کرد انگار نه انگار انقد بدنم درد میکنه که همش گریه میکنم,6,5.972453541582581,Very High
thread_15855384_starter,"۲ هفته است کات کردیم
هر شب دارم با گزیه میخوابم
مشاورم میگه اشکال نداره سوگواری کن
ولی دوست دارم بدونم اونم مثل منه؟😭
نیم ساعت قبل کات کردن
بهم گفت عاشقتم
هیچکس برام مثل تو نیست
بخوام با یه آدم تا آخر عمرم اون بک نفر  تویی
بعد سر یه قضیه من نیم ساعت جیغ کشیدم داخل ماشینش
از جیغ خیلی بهم میریزه
قیلا گفت مامانم بچگی خیلی جیغ میکشیده حالم بهم میرزه از جیغ
گفت وقتی میدونستی از جیغ بدم میاذ چرا جیغ کشیدی ؟
کفتم از عمد
گفت تو دوست نداشتی و…
دیگه خل شد
کلی زنگ و پیام داد فرداش داد
که ازت متنفرم و دیگه  نمیخوام ببینمت
و از همه جا منو بلاکم کرد!
باورتون میشه؟
یعنی با یه جیغ کات کرد
احمق روانی
حالم ازش بهم میخوره
چرا تموم نمیشه
فراموشش کنم بهترین روز عمرم میشه",5,6.13142516023072,Very High
394695465,"الان گوگل نگا کردم درست جایی که زده عکس رگ سیاتیک هست خیلی میترسم
شما میتونی راه بری؟",4,3.203646116138771,Moderate
thread_15328137_starter,سلام بچها من بعداز ۱۲سال باردارشدم الان هفته نهم بارداریم قلب جنین تشکیل شدولی الان هیچ حسی ندارم ونه حالت تهوعی ونه به غذایی هوس ندارم میشه بگین توخدا بالای ران سمت راستمم یه سوزشی داره ویه نقطه ازشم درد میکنه هپارین و شیاف پروژسترون هم استفاده میکنم کسی مثل من بوده,4,6.102644736674847,Very High
thread_10162254_مامان_نیماجوجه_1401/10/29 22:40,منم ۳ ماه پیش حال تورو داشتم ولی الان پشیمونم که درست حسابی نخوابیدم و استراحت نکردم و عجله کردم ۳ ماهه که نه خواب درستی دارم نه خوراک درستی دخترم ریفلاکس شدید داره یعنی واقعا پدرم دراومده انگار بار اوله دارم بچه بزرگ میکنم دارم روانی میشم تروخدا هرکی این پست رو دید دعا کنه رفلاکس دخترم خوب بشه خسته ام خیلی خسته,7,4.192176513717186,Moderate
336152400,شهر ما که هست برای دختر عموم می گیرم می فرستم شهر دیگه آپتامیل پپتی ۲ با این که کمیابه ولی این جا پیدا کردیم براش.,1,3.208571971195852,Moderate
362573396,"همه پشیمونم کردن ک شیشه ای نگیر
سفید میشه باشع ولی جنس شیشه ای ن",2,3.196992329101704,Low
403941896,اگر دردش شدید نیست لکه بینی نداری حالت بد نیست طبیعیه. از هفته ۱۲ دیگه وارد مرحله جدید میشی علائمت کم کم تموم میشن رحم شروع میکنه بالا اومدن به سمت ناف شاید فشار میاره به نافت که درد میگیره ولی درکل تا درد شدیدی نبود یا درد منظمی نبود مثلا ۵ دقیقه بگیره ۱۰دقیقه ول کنه دوباره ۵ دقیقه بگیره این چرخه همینجوری ادامه داشته باشه غیر این عادیه هنوز کم کم حالت تهوعت کلا از بین میره همش گشنت میشه لگن درد و کمردردم اضاف میشه. تب و دلدرد شدید و لکه بینی داشتی علائم هشدارن پیگیری کن بقیش خوبه همه چی. انشاالله بسلامتی میگذرونی این روزارو❤️,1,4.195314927096206,Moderate
389797509,"ولی دختر عموی من صورتش پر از لک شدالان نوه هم داره ولی هنوز پوستش همون طوره.
اتفاقا باید درمان کرد همه خوش شانس نیستن که بدون درمان خوب بشن.",1,3.196951455829549,Low
thread_14312546_starter,"الهی همه پدر مادرا شاد باشن
الهی همه فرزندااا سالم و عاقبت بخیر باشن
صلوات
یا امام حسین طفلم قبل چهلم امام حسین راه بره دیگ
خسته شدم از نگرانی",3,3.192782172314764,Low
403198264,"آب کیسه آب دقیقا مثل آب آبکیه ! اصلا شبیه ترشح نیست!
آبیه ک رنگش یه کمی به زرد و سبز روشن میزنه. شفافه کاملا.
بیشتر شبیه ادراره تا ترشح!",1,3.197157263361078,Low
318369470,چقدددددددددددرررر ناشکری حالم بد شد از ناشکریت، همین ک ۳ تا بچه سالم داشته باشی جای شکر داره، بعدم خانوم خانوما خیلیا آرزوی ی بارداری سالم دارن بعد خدا دو تا فرشته تو دلت داره رشد میده ماشاالله ان تیت هم سالم بود چرا ناشکری میکنی؟,2,3.207390611745723,Moderate
404604139,"🥴 اگه پایین تنش یه برجستگی روبه بالا داره پسمل روبه پایین دختر
ضربان قلب بالا 140 دختر پایین پسر",1,3.192084479862196,Low
413944619,"سلام
اگر بعد از تعلیق خواستین برگردین قسمت ارتباط با ما بالا و پایین صفحه پیام بذارین.
پشتیبانی ⬅️ درخواست رفع تعلیق اکانت کاربری
https://www.ninisite.com/contactus
شماره موبایل یا ایمیلی که باهاش ثبت نام کرده بودین رو بدین
⚪️⚪️
@missmehrbano
@ازسارابپرس
💖",1,3.199366738705976,Low
411426347,"به امید خدا
انشالله هر کس که در ارزوی بچه دار شدنه خدا بهش اولاد سالم صالح بده مادر شدن حق هر زنیه 🥲",1,3.19861168535499,Low
392223843,با مازراتی امتحان می کنم ببینم چی میشه البته قبلش باید شوهر پولدار هم پیدا کنم,1,3.206764644102613,Moderate
thread_18140121_starter,"سلام دوستان من برای عمل بینی پیش یکی از دکترهای معروف رفتم بهم گفتن نیاز به پروتز چونه هم دارم و همزمان با عمل بینی انجام میشه
کسی تجربه انجام این کارو داره؟اذیت کننده نیست؟و هر تجربه دیگه ای که دارین",2,4.209404735538101,High
359988790,"نعمت خداعه خیلیا آرزو دارن یدونه بچه داشته باشن حالا ناشکری میکنی؟
یکی از آشناهای نزدیکم موقع که فهمید بچش دختره خیلی ناراحت شد الان بچشو خیلی دوسداره ولی بچش آتروفی مغزیه میلونها پول دارو و امپولهای گرون میده ولی دکترا گفتن تا۵سالگی فلجه همیشه خودشو مقصر میدونه میگه اگه ناشکری نمیکردم بچم اینطور نمیشد",3,3.187844633095665,Low
thread_9772735_radvin2222_1401/09/07 22:49,"اسی یکار میتونی بکنی
برو برات یه روانپزشک نامه بده ک پانیک‌ داری و نمیتونی طبیعی زایمان کنی سز میشی",2,3.201872354477018,Moderate
345557066,بله بعد موعد لکع بینی و دردش شرو شد,1,3.195082338079182,Low
thread_9536090_starter,"باردارم و خیلی عصبی و پر خاشگر شدم
البته که این حالم بی دلیل نیست
مخصوصا وقتی یاد رفتارای خونواده شوهرم میفتم دلم میشکنه و بهم میریزم
کنترل زندگیم از دستم خارج شده
از طرفی میدونم چقدر واسه جنینم ضرر داره ولی واقعا دست خودم نیست و ناراحتم
چیکار کنم واقعا 😔",6,5.962872498523211,Very High
thread_13998018_رز_بنفش_1403/04/15 09:45,شالگردن بپوشه بگه گلوم درد میکنه.  البته باید قبلا اینکارو میکرد,1,3.188007561946506,Low
thread_6512194_tanhaaaaaaam_1400/02/30 03:06,دقیقا منم اینو‌باخودم‌گفتم‌ ولی زنگ‌زدم و بش گفتم‌اونم بامن همدل بود خدایی هرکارخاستم برام‌کرد ک‌شوهرم دست ازاین کاراش برداره ولی شوهرم ادم‌نبود اینم بگم یکی دیگه ام بود ک‌باشوهرم بود ب اونم زنگ‌ زدم‌ولی اونم ازاوناش بود بم‌مگف ب‌شوهرت بگو‌خونه بگیره باهم زندگی‌کنیم ازاون‌دلم پره خدا لعنتش کنه ب خاک‌سیاه بشینه خدا سرهیشکی نیاره ب حق امام رضا,3,4.222997515158568,High
407332898,"به دلت بد راه نده
منم حس میکنم باردارم ولی نه جرات دارم است بدم ن آزمایش 🥲🥲🥲🥲",4,4.222268229699694,High
305592776,"برام دعا کن بعد ۷سال خدا بهم داد
دیگه تحمل ندارم از دیشبم دارم گریه میکنم",5,3.195724510713262,Low
326434741,"ترسیدم اشتباه کردم..اصلا شرایط بارداری رو ندارم خیلی هم مراقب بودیم😭۵قرص استفاده کردم ۳تازیرزبونی ۲تاداخل واژن
اصلا خونریزی ندارم.پریودهم دیگه نشدم. مجرای اداری خوبه ولی مجرای دیگه انگارک تنگ وسفت شده",5,6.01528453011997,Very High
thread_16162449_starter,من الان دوماه حامله ام رفتم دکتر گفتش کع من کم خونی شدید دارم درحد مینور و اگه شوهرم مینور باشه بچه اتون تالاسمی میشه وباید سقط بشه فردا جواب ازمایش همسرم میاد دعا کنید برام ک اونم مینور نباشه وگرنه هیچوقت نمیتونم بچه بیارم 😔😔,6,5.999685443122871,Very High
thread_15954402_starter,هفته ۳۵بارداری ام اندازه دو سرش با کمرش نمیخونه میگن دور سر ۳ الی ۴هفته بیشتره😭😭دکتر گفته احتمال ماکروسفالی هست.کسی چنین شرایطی داشته؟,5,5.958313257930058,Very High
thread_16457132_starter,"سلام
من بعد از رابطه محافظت نشده بعد از پنج روز قرص اورژانسی ۱.۵ خوردم دوتاشو باهم خوردم
بعد ۲ روز سر تایم خودم پریود شدم و دوباره بعد از پنج روز پریود شدم ولی مثل همیشه نبود کمتر بود بعد از سه روز ترشح زرد داشتم و الان بعد از حدود پنجاه روز از پریود اولم هنوز پریود نشدم خیلی میترسم ممکنه باردار باشم؟؟؟",5,6.101030786623596,Very High
349112067,منم یسری امتحان کردم با اب واقعا خوب شد,1,3.205624414109288,Moderate
400731311,"روز اول فکر کنم سرد میکردم
یه دستمال توی اب سرد میذاشتم بعد قشنگ میچلوندم بدون اب
میذاشتم روش
برا فرداشم همین با اب گرم
همیشه برا واکسن نیم ساعت قبلش استا میدادم",1,3.203542398856371,Moderate
thread_12202655_starter,"سلام من۳۲ هفته و پنج روز رفتم سونو وزنش۱۸۸۰ بود در صورتی که واسه دخترم ۳۱ هفته و ۵ روز ۱۸۰۰ بود که با این حال دخترم ۲۹۰۰ بدنیا اومد
میخوام پسرم حداقل ۳ کیلو بشه دیگ دخترم خیلی لاغر بود بغل کردنش سخت بود اصلا
چی بخورم که وزن بگیره",3,5.961244493126287,Very High
thread_18143402_starter,سلام برای مهاجرت نیاز به مشاوره دارم در شهر سبزوار شما کسیو میشناسین؟,1,3.197489349036914,Low
thread_18038674_starter,"تاپیک قبلی نوشتم ، جاریم میگه میخام چند روز تنها باشم حالم بهتر شه یه مقدار فکر کنم
میگه نمیخام خانوادم بفهمن دعوامون شده ،برادرشوهرم ایشونو هل داده اینم بازوی اونو چنگ انداخته😑 میگه من شده کتک بخورم واینمیسم یکی منو بزنه کلا خیلی دختر زبون داریه دختر خوبیه اما از خودش دفاع میکنه البته اونم کتکش نزده فقط هولش داده
جاریم میگه بیام خونه شما دو سه روز ( تو یه مجتمع هستیم)
منم گفتم بخدا من تو مسائل شخصی برادر خودمم دخالت نمیکنم
الان مادرشوهرم از چشم من میبینه تو بیای اینجا شوهرمم اصلا موافق نیست
قرار شد همسرم به داداشش بگه دو سه روزی خونه نره ایشون خونه تنها باشه حالش بهتر شه ی مقدار فکر کنه
کلا من با همشون رودربایستی دارم رسمی هستم واسه همین موقع ها ک نخوایم تو کار هم دخالت کنیم
واقعا نمیخام قاطی ماجراهاشون شم",4,5.890772785579884,High
thread_16345478_starter,"باردارم پسرم ۱۸ ماهشه دارم از شیر می گیرمش
در طول روز خوبه سیر باشه نق نمی زنه
برا خواب پدرمون دراورده
عادت داشت زی. سینه بخوابه
حالا هیچ جوری راضی نمیشه
سیرش می کنم
شیر خشک نمی خوره شیشه نمی گیره حتی تو خواب
شوهرم می چرخونه سر پا دو ساعت از کمر میوفته منم که نمی تونم
حس می کنم هیچ وقت حل نمیشه این مشکل
کم اوردم
چیکار کنم",5,5.932933049240091,Very High
thread_14116034_starter,"هفت هفته باردارم و امروز نتایج آزمایشم رو دکتر نگاه کرد و تیروئیدم ۳.۸۷بود بهم گفت لب مرزه و دو هفته بعد آزمایش رو تکرار کنم و بهم دارو بده
کسی تجربه ای داره در این مورد؟
آخه خیلی نگرانم",4,5.941763775932486,Very High
thread_14030200_starter,"سلام
من هفته ی ۸ بارداری هستم
منتهی جنین تو ۶ هفته مونده و قلبش ایست کرده و رشد نکرده
دکتر میگه باید بری بیمارستان دارو بگیری ولی اصلا نمیخوام برم چون دوتا بچه کوچک دارم
کسی میتونه راهنمایی کنه
چکار کنم که سقط بشه و باز شم ؟",6,5.957566722921456,Very High
351792283,خداراشکر ...طبیعیه ناراحت باشی اما غصه نخور دیگه بقول خودت همینکه خارج رحمی نیست یا بزرگ نشده بود که مجیور بشی دارو مصرف کنی و کورتاژ بشی خیلی جای شکرداره من تا۱۱.۱۲هفته داشتمش الکی و بعد باهزار دردسر و درد سقط کردم,3,4.223812240586994,High
thread_7489230_starter,شکمم درد میکنه نه زیاد اما یک ساعته درد میکنه خونریزی صورتی کم رنگ هم دارم هفته قبل دو روز لک قهوه ای دیدم یعنی لانه گزینیم هفته قبل بود الان این خون و درد طبیعی. فردا برم دکتر با دارو میتونه جلو سقط و یگیره,3,5.947640714175577,Very High
387746922,"تو ک عقل داری ب یه مرد ۷۰ ساله نمیگن پیرخرف اولا
دوما کسی ک ۷۰ سالشه دهه پنجاهی نیست
سوما ۵۷ یک ساله نه یک دهه
حالا‌معلوم شد کی عقل نداره جوجه؟؟؟؟؟؟؟",3,3.197851169748901,Low
thread_7215937_starter,"من ۱۵ روز پیش کرونا گرفتم هفته ۲۶ بودم و بستری شدم حدود هفت روز
از وقتی مرخص شدم احساس افسردگی خیلی شدید دارم
واقعا حالم بده اصلا حوصله هیچ چیز و هیچ کس رو ندارم
به زور فقط یه غذا درست میکنم و خیلی معدم هم اذیت شده و دائم نفخ دارم و درد معده
نمیدونم واقعا چیکار کنم",4,6.118595627340255,Very High
359454147,نه اونقدرام سخت نیس البته بدن هر کسی ی جوره ....من کسی رو ندارم بعد زایمان مراقبم باشه بخاطر همین طبیعی رو ترجیح میدم جون زود سرپا میشی,2,3.201088736284873,Moderate
thread_7141935_starter,"از روز چندم تا چند روز بخیه رو میشستین؟با چی
از رو چسب؟
چه‌وقتی چسب باز کنیم و بخیه بکشیم؟ آیا بعدش بازم میخواد شستشو بدی؟؟؟",1,4.211742556009995,High
thread_14898948_starter,"از وقتی بدنیا اومده زندگیم از این رو ب اون رو شده
از بارداری سخت و کولیک و دلدرد و گریه های شبانه
یک و نیم ساله من خیلی داغون و حالم بده
دیگ دوسش ندارم
نمی دونم چشه واقعا همش میخواد تو بغل باشه
از وقتی بدنیا اومد ن پستونک نه روروعک نه کالسکه رو هیچ کدوم نموند کمرم رسما شکسته
هیچ کمکی ندارم شوهرمم کارش سنگین هرزگاهی کمک می کنه ولی این بچه اروم نمیشه
تو فکرمه ببرمش دکتر ولی نمیدونم چه دکتری
خواهشا کسی کمک و تجربه ای داره بگه
پسر اولم خیلی خوب بود فقط 6 ماه اذیت داشت این نه از تو شکمم بوده اذیت تا الان ک 15 کاهش داره میشه
دیگ بریدم رسما از دست این بچه",8,6.118538840441033,Very High
thread_18053475_starter,"من  باردارم قندم دو هفته پیش روی 99 بود دکتر گفت دو هفته مراقبت کن دوباره آزمایش بده
اینبار آزمایش ناشتا روی 86 بود با اینکه زیاد مراقب نبودم و چیزای شیرین هم خورده بودم
حالا کتون مثبت 1 توی آزمایش ادرارم هست میتونه نشونه دیابت باشه؟",2,6.144738947332371,Very High
406373508,"جفت پایین فقط استراحت.مال من خلفی بود کلا.مال عروس ابجیم پایین بود بعد رفت بالا
برا من 36 هفته دنیا اومد.تو دستگاه هم نرفت خداروشکر
دلواپس نباش عزیزم
بسپار به خدا
من ت  حاملوی یه روزایی داشتم که مرده متحرک بودم.خدا باعث و بانیشو لعنت کنه.خودمو بچمو سپردم به خدا",3,4.215737588767297,High
413989106,"بنویس ساعت چند میای
مثلا میگه ۴ میرسم
بعد برای ساعت چهار حاضر میشی مرتب تر و تمیز
داخل صحبتا باید طرز تفکر مستقل خودت رو حفظ کنی و به این راحتیا تحت تاثیر حرفاش قرار نگیری. وگرنه نه آوردن الکی اتفاقا باعث میشه ظالم بیشتر ظلم کنه. منطقی برخورد کن اگر رفتید خرید اون گفت فقط رنگ آبی رو باید برداری و لا غیر. اون موقع تو باید بگی نه من سبزش رو میخوام و سبز رو بخری. مبادا بگی نه اصلا نمیخرم! چون عادت میکنه که یا پیشنهادش رو قبول میکنی یا محروم میشی",1,3.201460345184387,Moderate
413930494,"توقع نداری که بگه اره خواهرم دوست نداره پدرمم بهت بی احترامی میکنه؟همه مردا همینن اصلا این چیزا رو انتقال نده که فقط باعث میشه بیشتر حرص بخوری
خودت اگه موقعیتی پیش اومد تلافی کن هیچوقت هم پیش شوهرت بدشون رو نگو که ذهنیتش خراب بشه بعدا اگه یه جایی حق با تو هم باشه فکر کنه داری دشمنی میکنی",2,3.191007324061502,Low
thread_12980644_starter,"خانوما من ویارم خیلی شدیده در حدی که آبم نمیتونم بخورم، پری روز رفتم زیر سرم آمپول دمیترونم بهم زدن اما فایده نداره ، خدا شاهده شاید باورتون نشه چهار پنج روز با یه پر خرما و یه قاشق آب میگذرونم، دیروز که حالم بد بود رفتم سوپرمارکت یهو رانی آناناس دیدم دلم خواست یکم خوردم بالا نیاوردم امروزم یه استکان خوردم انگار یه ذره قندم رو تنظیم کرد، اینکه میگن آناناس باعث سقط میشه راسته؟
من چی کار کنم پس😭😭😭
شوهرم هی سرکوفتم میزنه که تو هیچی نمیخوری بچه ناقص میشه، آخه مگه دست خودمه هر چی میخورم حتی یه قطره آب برمیگردونم",6,5.872118192099151,High
364656221,"عالی
ورم هم بعد یک هفته کامل می‌خوابه اصلا نگران نباش",1,3.192627751404679,Low
thread_15622947_starter,دو ماه باردارم ده روز سرما خوردم اول گوشام کیپ شدن الان گوشام باز شدن ولی بینیم گرفته صب بیدار شدم نماز بخونم خوابم پرید از اینورم هی جیشم میگرفت دیشب و هیچ نخوابیدم اعصابم خورده خواستم غذا درست کنم پیاز داغ تفت دادم بوش خورد ب دماغم کلی عق زدم معدم درد گرفت الان شونم درد میکنه خسته شدم 😭,5,6.045445272451616,Very High
408286174,"تاپیک قبلیت حذف شد نمیدونم نظرمو تونستی بخونی یانه
نمیدونم چه مشکلی برات پیش اومده که میخوای این کارو انجام بدی
زندگیا خیلی طاقت فرسا شدن
ولی بازم میگم به عنوان کسی که خودم این اشتباه و انجام دادم و چند ساله داریم چوب اون تصمیم اشتباهمون رو میخوریم،تو این اشتباه رو نکن
من خانواده خیلی سنتی دارم بخاطر همون تو دوران عقدم نتونستیم بچمونو نگهداریم،شرایط گرفتن عروسی و خونه رو هم نداشتیم
با کلی عذاب و گریه این کارو انجام دادم
ولی بعد گذشت چندسال همچنان پشیمونم،بعد اون دیگه هیچی تو زندگیمون درست پیش نرفت
همچنان داریم تاوان اون اشتباهمون رو میدیم
با اینکه الان خیلی دلمون بچه میخواد ولی خدا شرایطشو برامون اوکی نمیکنه
من 29سالمه و همسرم 30 سالشه
سنمون داره میره بالا و این شرایط خیلی عذابمون میده",6,4.209450438760086,High
253589219,"بله بیمه تکمیلی هم دارم.
ولی دکتر خودش گفت که آزاد حساب میشه.منم کلا از استرس یادم رفت بپرسم مگه چی نوشتی. آخه حتی تو آنومالی هم سونو گرافی رو بیمه قبول میکنه فقط اون آزمایش خونش آزاده.",3,3.18949014041209,Low
407172979,"بخدا غذاشونم افتضاح بود اکثرا همسرم از بیرون میاورد
راستی اگر قصد طبیعی دارید با دکترتون حرف بزنید و پول بدید که خودش شخصا بالاسرتون باشه و بخیه و زیبایی اگر لازمه انجام بده که چند باره کاری نشه
اگرم خدای نکرده اجباری پیش اومد فورا تشخیص بده و سزارین کنه",2,4.19767307503389,Moderate
thread_18023581_starter,"رفتارهایی که تلنبار شده تو رابطم
تو طول روز بهم زنگ نمیزنه من بهش زنگ میزنم گوشیش رو جواب نمیده بعدش هم زنگ نمیزنه بگه چیکار داشتی یا پیام بده بگه چیکار داشتی(اکثر اوقات اینجوری شده)
پیامایی که بهش میدم رو ۷ ساعت تا ۹ ساعت بعد جواب میده من میدونم سرکاره صبر کردم درکش کردم ولی چند بار کنار مغازشون رد شدم ساعت ۹ اینا خلوته میتونه زنگ بزنه
۴ ماهه منو ندیده با اینکه تو یه شهریم و دو هفته یا سه هفته یه بار میریم تصویری و حتی من میگم بریم استانمون یه ساعت راهه همش و تاکسی میگیریم میریم همش میگه نمیدونم
مثلا من ایتا یا تلگرام پیامش میدم دو روز بعد یا سه روز بعد میاد فقط پیامک رو جواب میده
با خونوادش زیاد خوب نیست و خیلی خوب باهاشون رفتار نمیکنه اکثر اوقات
ببین وقتی بخوام اینکارا انجام بده برام هی باید بگم بریم تصویری بیا ایتا جواب پیامم رو بده یا زنگم بزن دیگه حالم داره از خودم بهم میخوره
ببین چقدر من صبر کردم که حالم بد شده روحم بهم ریخته همش استرس دارم همش حس میکنم نمیخاد باهام حرف بزنه و من زیادی ام در حالی که وارد بازی روانیش شدم هی خودم رو کوچیک و بی ارزش کردم هی اعتماد به نفسم اومد پایین در حالی که قبل از او اینجوری نبودم🥲
نمیدونمم چیکار کنم😭
نه سربازی رفته نه سرکار میره درسش هم ۱۱ ترمه طول داده نه ماشین نه خونه نه موتور
خواستگارمم شرایطش خوبه چیکار کنم
۲سال و ۱۰ ماهه بهش فرصت دادم",8,6.069303099339322,Very High
