unique_post_id,final_stress,clinical_class,model_role,official_eval,oof_fold,group_id,label_source,label_confidence_tier,annotation_weight,class_weight,training_sample_weight,content
thread_16610836_starter,4.202504980223004,Moderate,train,False,3,G00926,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,یهو قسمت سمت راستم زیر سینه ام یه درد میزنه به پشتم و وحشتناک درد داره ۳ بار تو هفته اکو و ۴ بار نوار قلب دادم و نبض هم نرمال همه چی نرمال بود در مورد قلب این درد لعنتی چیه آخه فقط با شیاف خوب میشه
thread_16611375_starter,2.648375282959045,Low,train,False,3,G01786,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,"۹ روز عقب انداختم
روز چهارم بی بی چک زدم منفی بود
دیروز آزمایش دادم بتام ۱۲۵,۸ ،ینی مثبته؟
امروز لک دیدم"
thread_16623266_starter,6.533699526118942,High,train,False,3,G01786,active_p2_calibrated,medium,0.65,1.198107656482396,0.9736033086183347,"حالم خیلی بده
بیشتر برای شوهرم و پسرم ناراحتم
توروخدا برام دعا کنید معجزه بشه و بمونه
بتام ۱۲۵,۸ بود بعد دوروز شد ۵۸,۶
دکتر گف داره سقط میشه😭اینجام همه همینو میگم😭
مگه واسه خدا کاری داره؟چی میشه بمونه😭😭😭"
thread_16629578_starter,4.202504980223004,Moderate,train,False,3,G01790,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,"سلام، من امروز یه لکه قهوه ای رنگ دیدم اما دکترم شماره نداده بود که بپرسم چکار کنم!۸هفته و خورده ای هستم
برای همین متخصص زنان آنلاین گرفتم،بهم گفت شیاف پروژسترون مصرف کن ،گفت به صورت واژینال تا ۱۲هفته حتی اگر قطع شد لکه بینیت هم!البته همین الان هم چیزی نیست!
الان من میترسم واژینال استفاده کنم روی خود شیاف زده هم مقعدی هم میشه واژینال استفاده کنی
چکار کنم!
میشه راهنمایی کنید!"
thread_16749635_starter,4.979569828854984,Moderate,train,False,3,G01801,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,سلام بچه ها من هفته ۱۴بارداری هستم امروز سر یه چیز بیخود با مادرم بحثم شد خیلی عصبانی شدم و ضربان قلبم رفت بالا، حالا نگرانم بچه چیزیش نشده باشه😢
thread_16818818_starter,1.0,Low,train,False,3,G01809,active_dual,high,1.0,0.684177788873456,0.8553459671640382,سلام کسی اطلاع داره چقدر زمان می‌بره من و همسرم به این نتیجه رسیدم که خودمون بچه دار نشیم ی بچه ب سرپرستی بگیریم
thread_16829760_starter,5.7566346774869634,High,train,False,3,G01813,active_p2_calibrated,medium,0.65,1.198107656482396,0.9736033086183347,تو بارداری کلا بچمو نخواستم برای سقطش هم عذاب وجدان داشتم چون اولین تجربم بود حس گناه بهم دست میداد الان شدم ۳۵ هفته هنوزم نمیخوامش همش میرم سونو میگم خدا کنه قلبش نتپه...روزایی که تکونش کم شه خوشحال میشم حرکت کنه عصبی اصلا از بچه متنفر شدم حس میکنم با به دنیا اومدنش هم ظلم بزرگی به خودم میکنم هم به اون...
thread_16852577_starter,6.7407407407407405,High,train,False,3,G03490,original_dual,high,1.0,1.198107656482396,1.4978512440282072,سلام من باردار هستم دکتر برام تست سل فری نوشته کسی تجربه ی این ازمایش داشته ؟ تروخدا جواب بدید خیلی استرس دارم
thread_16877614_starter,7.0,Very High,train,False,3,G02480,original_p1_high_selected,medium_high,0.9,1.9253616657292336,2.1663452491535056,"خانوما من امروز وارد۲۲هفته شدم
از دیروز دلپیچه و کمر درد دارم از دیشب چندبار شکمم انقباض حس میکردم و صبح ک بیدار شدم بشدت حس دفع داشتم و به سختی دفع میکردم الانم انگار شکمم درد داره بنظرتون ممکنه زایمان زودرس باشه؟؟؟😭
دارم میمیرم از استرس لطفا جواب بدین"
thread_16894277_starter,3.425440131591025,Moderate,train,False,3,G01821,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,سلام ،من باید اول این ماه پریود میشدم اما فقط چن بار لکه دیدم و تمام ،و از اونموقع یکی دوبار سرگیجه بد داشتم ،الانم چن روز تخمدان سمت راستم تیر میکشه میزنه ب پام ،گاهی خوب میشه و بعد دوباره درد میگیره ،واحساس سنگینی میکنم اون سمتم ،بنظرتون ممکنه بارداری خارج رحم باشه ؟ کسی اینجوری بوده و باردار بوده 🥲
thread_16965234_starter,3.425440131591025,Moderate,train,False,3,G00841,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,"سلام خانومای گل
یه مشورتی میخواستم بگیرم
من تقریبا نزدیک ۱۹ سالم
و تو فامیل نسبتا زبان زدم که دختر خوبیم و سرم تو درس و کار خودمه
برای همین از آشناهای پدرم برام خواستگار اومده که خانوادتا خیلی پولدارن خیلیییی
ولی مشکل اینه که طرف نزدیک ۴۴ یا ۴۳ هست
من که دیدمش جوون بود نسبتا یعنی مثلا به ۳۰ می‌خورد چهره اش
کلا خیلی خانوادگی خوب موندن چون پولدارن به خودشون میرسن
مامانم میگه پسر خوبیه تو این سن پاک مونده با پول زیادش
کلا خانواده ی مذهبی هم هستن
خیلی هم از من خوششون اومده
من که گفتم نه نمیخواد بیات
ولی مامانم هی میگه فکر کن به نظرتون چه کاری درسته
آخه سنش بالاس هر چقدرم بهش نخوره"
thread_17052719_starter,5.37037037037037,High,train,False,3,G00480,active_dual,high,1.0,1.198107656482396,1.4978512440282072,"سلام دوستان کسی بوده تو زمان بارداریش دیابت بارداری گرفته باشه؟
من متاسفانه از ماه سوم بارداری متوجه شدم دیابت بارداری دارم از ماه چهارم انسولین و شروع کردم داشت خوب کنترل میشد ولی نمیدونم چرا بعضی وقتا با وجود انسولین بالاست خیلی نگران نی نیمم🥲😔"
thread_17109815_starter,1.0,Low,train,False,3,G03494,original_dual,high,1.0,0.684177788873456,0.8553459671640382,دنبال ایده قشنگ برای خبر بارداری ب خانواده ها هستم میشه کمک کنید
thread_17115722_starter,5.0,High,train,False,3,G02482,original_p1_high_selected,medium_high,0.9,1.198107656482396,1.3480661196253865,"من جنین رشد نکرد وبعد از سه هفته جنین جذب شد فقط ساک بارداری دوفرمه ده میل مونده اما چون شیاف زیاد مصرف کردم وسوزن پروژسترون هم زیاد مصرف کردم میخوام فعلا تلاشم بکنم که تو خونه سقط بشه اگه نشد برم بیمارستان
اگه کسی تجربه ای داره ممنون میشم راهنمایی بکنه"
thread_17150968_starter,8.74074074074074,Very High,train,False,3,G01842,active_dual,high,1.0,1.9253616657292336,2.407050276837228,خیلی خیلی خستم از این زندگی دیگه نمیکشم بیزارم بخدا شوهر دارم ولی فک کنین اصلا وجود نداره واقعا هیچ وقت خونه نیست از سرکار که اومد میره ولگردی رفیق بازی تا اخر شب هر شب دعا میکنم این این بشر بمیره خیلی خستم ولی نمیمیره دعا کنین بمیره راحت شم‌ من😭😭
thread_17175184_starter,1.871310434327066,Low,train,False,3,G01845,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,"سلام دوستان/ دوست من این ماه رابطه محافظت نشده داشته و همون روز عصر قرص لوژوسترول هفتاد و پنج در صد که داخلش نوشته بوده دوتاشو یکجا بخور اینم خورده....ماه قبل ۲۱ وم پریود شده...اما دیروز ۲۱ وم هنوز پریود نشده و شک کرده که چرا دو هفته بیشتر از قرص اورژانسی میگذره و هنوز پری نشده...و همیشه پریوداش حتی دوسه روز جلوتر میفته...۲۱ وم دیروز بیبی چک گذاشته همون موقع فورا دو تا خط پررنگ ظاهر شده...اما امروز ۲۲ وم کمر درد زیاد داره همش فکر میکنه قرارها پری بیاد...آزمایش خون داده قرارها جوابش فردا بیاد
الان ممکنه بیبی چک به دلیل قرص اورژانسی مثبت شده؟ تجربه دارید؟"
thread_17194412_starter,4.0,Moderate,train,False,3,G02484,original_p1_high_selected,medium_high,0.9,1.0556758388791745,1.1878071423717955,در جواب به اون خانمی که این جا میگفت اگه مامان و بابات ازت توقع دارن که دانشگاه خوب قبول بشی و تو نشودی نمیدونم بهشون بگو تقصیر تو هست که مثل بابای ارتینا و صبا پول نداری فلان ندارین باید بگم گلم دهنتو ببند اولا خانواده صبا کاملا معمولی بودن دوما خانواده که عمرشون رو برای بچشون میزارن حقشون یک نتیجهای هم ببینن و بی انصافی هست که بچه انقدر وقیح جوابشون رو بده شما از او.ن دسته ادما هستیبن هیچ غلطی تو زندگیتون نمیکنین ولی همیشه طلبکار هستین و به هیچ جاییی نمیرسین
thread_17310367_starter,1.7407407407407407,Low,train,False,3,G01862,active_dual,high,1.0,0.684177788873456,0.8553459671640382,سلام خانوما دوقلو باردارم بنظرتون با این اعلائم که میگم جنسیت بچه ها چیه من روز تخمک گذاری اقدام داشتم پاهام یخ میکنه حالت تهوع دارم ولی عوق نمیزنم بالا نمیارم شبا بیشتر حالت تهوع دارم و اینکه چون نمیتونم چیزی بخورم بیشتر حالت. تهوع میگیرم گاهی ترشح دارم بیشتر سردم میشه از بوی بعضی غذا بدم میاد و چیزای شیرین ولی چیزای شور و ترش بیشتر ترجیح میدم
thread_17319060_starter,7.74074074074074,Very High,train,False,3,G03497,original_dual,high,1.0,1.9253616657292336,2.407050276837228,یکهفته هست کورتاژ شدم اونم بدون بی حسی خیلی درد کشیدم و احساس میکنم آسیب روحی دیدم چون دیدم که داره چطور انجامش میده😭😭هنوز خیلییی درد دارم احساس میکنم خیلی زخم شدم حتی یه خوابیدن راحت برام آرزو شده هستین بگم؟؟
thread_17360920_starter,1.0942455856950868,Low,train,False,3,G01873,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,خانما به نظرتون جنسیت چیه
thread_17362613_starter,7.0,Very High,train,False,3,G02489,original_p1_high_selected,medium_high,0.9,1.9253616657292336,2.1663452491535056,من با کلومیفن باردار شدم و ده روز پروژسترون خوردم الان هفته ۵ بارداریم زیر دلم درد میکنه که میگن طبیعی ولی انقباض دارم که روزی دو سه بار شدید میگیره که نفسم بالا نمیاد بیشترم وقتی نشسته ام ایا طبیعی؟ خیلی میترسم
thread_17397394_starter,3.3703703703703702,Moderate,train,False,3,G01878,active_dual,high,1.0,1.0556758388791745,1.3197857137464393,"چون یبوستم با روزی ۸ لیوان اب ولرم و کره و روغن زیتونم حل نمیشه
نکنه سردی روده دارم😭😭
حاملم هیچی تاثیر نمیذاره بهم فک کنم از ویتامین دی هس
یه هفته تو اب زیاده روی کنم؟ تا درست شم
بعد پرخوری کنم تندتند دفع داشته باشم تا مدفوع نمونه یبوست بگیرم؟"
thread_17400696_starter,7.0,Very High,train,False,3,G02490,original_p1_high_selected,medium_high,0.9,1.9253616657292336,2.1663452491535056,"من باردارم با ای وی اف دوماهمه
شیاف پرژسترون استفاده میکنم
الان یه هفتس ترشح سبز رنگ دارم اوم کم بود دکترم گفت هیچی نیست
الان بیشتر شده و میترسم دستمال رو به خودم میکشم
ترشحات نقطه ای سبز میاد رو دستمال
الان به دکترم دسترسی ندارم چیکار کنم😭😭😭"
thread_17438084_starter,5.7566346774869634,High,train,False,3,G00932,active_p2_calibrated,medium,0.65,1.198107656482396,0.9736033086183347,"دکترم رفتم جز استامینوفن هیچی نداد
حالم خرابه
گلوم ورم کرده
سرفه های شدید دارم با خز خز سینه
گلومم میسوزه وقتی نفس میکشم
گوشام درد میکنه انگار هوا داخلشونه
انقد سرفه کردم تا الان ک مغزم تو سرم هی تکون میخوره
کمر درد شدید گرفتم با پا درد دقیقا مثل ادمایی که قطع نخاع شدن و تازه راه رفتن دوباره رو یاد گرفتن
نمیدونم چیکار کنم بهتر بشم 😭هیچی هم نمیتونم بخورم فقط اب چایی و دمنوش نهایتا بخورم"
thread_17464743_starter,6.0,High,train,False,3,G01898,original_p1_high_selected,medium_high,0.9,1.198107656482396,1.3480661196253865,"سلام خانمای عزیز کسی هست منو راهنمایی کنه
همسرم میگه استرس نگیر ولی نمیتونم دست خودم نیس
یه روز بعد موعد رفتم آزمایش بتام ۹۷.۱
البته بیبی چکم هم هاله مینداخت کلا
دکتر آزمایشگاه گفت برای یه روز تاخیر خوبه
ولی زنگ زدم دکتر خودم بهم گفت زود بیا نکنه خارح رحمی باشه خیر سرش دکتر مثلا فقط بخاطر ویزیت گفت که برم
وگرنه میدونم که باید تکرار بشه بتام
حالا منتظرم تا پنجشنبه که ۶روز تاخیر میشه برم دوباره آزمایش
کسی بوده شرایطش اینجوری باشه و بارداریش نرمال؟یا بتاش بالا رفته باشه....
بتای شما چقدر بوده اوایل بارداری؟کل نی نی سایت زیر و رو کردم خیلیا بودن که بتاشون از منم کمتر بوده"
thread_17467183_starter,4.111111111111111,Moderate,train,False,3,G03506,original_dual,high,1.0,1.0556758388791745,1.3197857137464393,من امروز هفته هفتمم تموم میشه از هفته پنجم لک میبینم البته اولین بار بعده نزدیکی دیدم شیاف میزارم مثلا یه روز قطع میسه دو روز میاد البته یرویس رفتنی موقع دستمال کشیدنی میاداااا بعضی وقتا هم زیر شکمم درد میکنه چندروز پیش سونو گفت قلبش ۱۲۶ تا میزنه و واکتش دسیدوال نامنظم هست..... کسی بوده لک ببینه ولی بارداری سالمی داشته باشه؟؟؟؟
thread_17495869_starter,7.0,Very High,train,False,3,G02496,original_p1_high_selected,medium_high,0.9,1.9253616657292336,2.1663452491535056,خانم ها من بعد از سقط سه ماه بعد باردار شدم همه چیز نرمال بود و تمام علایم رو داشتم منظورم تهوع سنگینی سینه وغیره اما در هفته ۱۵وچهار روز تمام علایم مو از دست دادم انگار هیچ حس بارداری ندارم نه تهوع نه کششی در شکم نه دردی وقتی از پهلو راست به چپ میشم هیچی انگار توی شکمم نیست اصلا انگار دیگه باردار نیستم کسی تجربه ای داره از هفته ۱۶چون سابقه سقط داشتم میترسم
thread_17498121_starter,5.7566346774869634,High,train,False,3,G01898,active_p2_calibrated,medium,0.65,1.198107656482396,0.9736033086183347,"سلام کسی بوده شرایطش مثل من باشه؟
با حساب پریودم امروز ۵هفته و ۴روزم
ولی سونو واژینال فقط ساک بارداری دید و اونم گفت ۴هفته ام و قطب جنینی و کیسه زرده بخاطر سن پایین بارداری رویت نشد
گفتن یه ۱۰روز دیگه سونو رو تکرار کنم
اینم بگم بتام یه روز بعد تاخیر ۹۷بود
۵روز تاخیر شد نزدیک ۴۰۰
کسی بوده اینطوری باشه و جنین و ضربانش بعد ۱۰روز دیده بشه؟خیلی حالم بده چرا اینجوری میشه اخه😭راستی دکتر خودم دسترسی نداشت یه جا دیگه رفتم گفت شیاف هر۱۲ ساعت بزنم تاثیری داره؟"
thread_17506983_starter,4.202504980223004,Moderate,train,False,3,G01903,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,"سلام خانوما. من ۳۷ هفته هستم. هفته قبل که ترشحات اب طور داشتم رفتم تست ان اس تی و سونو انجام دادم همه چی خوب بود. مایع آمنیوتیک ۱۳ سانت بود.
امروز دوباره سونو انجام دادم مایع شده ۹/۵ سانت.
بنظرتون طبیعیه تو یه هفته انقد کم شده؟ بازم ترشح آب ازم اومد.
نوبت سخت گیرم میاد امروز برم پیش دکترم"
thread_17533093_starter,1.7407407407407407,Low,train,False,3,G01911,active_dual,high,1.0,0.684177788873456,0.8553459671640382,کسی با این شرابط بوده که بچه اش به دنیا اومده باشه و مشکلی نداشته باشه؟
thread_17533618_starter,4.202504980223004,Moderate,train,False,3,G00903,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,"من سابقه یه سقط دارم، هموگلوبینم هم بالا بود.
دکترم از قبل بارداری برام اسپرین شبی یکی تجویز کرد. بعد از تشکیل قلب هم انوکساپارین 4000 روزی یکی زدم.
تو سونوی آنومالی تو جفتم کیست دیده شد. دکترم گفت برو مشاوره پیش دکتر حنظوش زاده، ایشون خودش سونو کرد و گفت نه مورد خاصی نیست ولی نه به شیاف پروژسترون نیازی داری و نه امپول انوکسا (سرویکسم 34 میلی بود) . برام یه سری آزمایش ایمنی انعقادی نوشت که جواب همه ش خوب بود.
حالا دکترمم میگه طبق نظر دکتر حنطوش دیگه نمیخواد انوکسا بزنی. آسپرین رو بکن شبی دو تا. شیاف هم به مرور قطع کن. حالا من نگرانم نکنه با قطع امپول خدایی نکرده رشد نی نی کم بشه.
می دونم سوالم یکمی پیچده س ولی خب گفتم شاید کسی تجربه ای داشته باشه. چه کنم دوباره برم پیش یه پریناتالوژیست دیگه؟"
thread_17534706_starter,3.425440131591025,Moderate,train,False,3,G01913,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,سلام خانوما من روز هشتم از انتقال جنینم میگذره ای وی اف کردم دیروز دو تا تست زدم یکیش حساسیتش بالا تره یکیش نواریه که حساسیت کمتری داره امروز از اون تست نواری دوباره زدم ولی هالش اصلا پررنگ تر نشده دقیقا مثل دیروز نگران شدم میتونین ببینین نظرتونو بگین.(اون تست نواری برای تخمک گذاری نیست)
thread_17539498_starter,8.11111111111111,Very High,train,False,3,G01914,active_dual,high,1.0,1.9253616657292336,2.407050276837228,"سلام به همگی
من  ۳۹ سالمه یه دختر دارم
همسرم همیشه بچه می خواست ولی من بخاطر یه سری مسائل مثل تفاهم نداشتن با همسرم یا خساست و ... حاضر به بارداری نبودم
واقعأ آمادگی بارداری مخصوصا توی این سنی که دارم نداشتم سن همسرم بالاست
من با وجود اینکه دارو می خوردم و جلو گیری می کردم باردار شدم دارم میمیرم نمیدونم چیکار کنم حالم خیلی خرابه
جدا از شرایطی که دارم به این فکر میکنم که اصلا می تونم یه بچه رو بزرگ کنم
از پوشک گرفتن . غذای مخصوص کودک . کلاس اولی شدنش و ... وقتی به اینا فکر می کنم دنیا سرم خراب میشه
خیلی شرایط روحی بدی دارم واقعأ موندم چیکار کنم"
thread_17541071_starter,1.3703703703703702,Low,train,False,3,G01914,active_dual,high,1.0,0.684177788873456,0.8553459671640382,"سلام خانوما امروز آزمایش خون دادیم 4 هفته بود دکتر گفت با توجه به عدد بتا جنسیت بچه 80 درصد دختره
عدد بتا رو خودم فعلا ندیدم چون تلفنی جواب رو گفت
کسی از شما بوده که با آزمایش خون و حدس عدد بتا و ... جنسیت همونی که گفتن باشه؟"
thread_17583781_starter,7.310764374750923,Very High,train,False,3,G01922,active_p2_calibrated,medium,0.65,1.9253616657292336,1.5645826799441982,سلام سه ماهه عقد کردیم چند هفته پیش پریودیم عقب افتاد بی بی چک زدم مثبت شد ولی گفتم حتما خرابه ازمایش دادم دیدم واقعا حامله م ولی تو عقدم نه خونه ای داریم نه وسیله ای از ی طرف خانواده ها مذهبین اگه بفهمن تو عقد حامله شدم دعوا میشه نمیدونم چیکار کنم هر جا میرم میگن دولت گفته بچه بیارین نمیتونیم بندازیم غیر قانونیه یکی از اشنایان همسرم کلینیک غیر قانونی بچه میندازن زنگش زدیم گفتن باید قلب بچه به وجود بیاد تا قرص اثر کنه چیکار کنم اونجوری که گناه داره
thread_17604946_starter,4.979569828854984,Moderate,train,False,3,G01925,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,مامانا ببخشید خیلی معذرت...من از واژنم ترشح آبگی رنگ شیری میریزه ببخشید انگار شیر از واژنم بیاد اونجوریه یا اگ ترشح میریزه انگار دورش آبه..یه هفته پیش رفتم سونوگرافی گفت آب دور بچه طبیعیه ولی من الان خیلی میترسم از کیسه آبم نباشه بنظرتون دوباره برم دکتر زنان سونو بنویسه یا اینکه طبیعیه کسی تا حالا اینجوری بوده؟!
thread_17611819_starter,5.7407407407407405,High,train,False,3,G03494,original_dual,high,1.0,1.198107656482396,1.4978512440282072,"بچه ها من ۵ ماهمه
خواهرشوهرم طبقه بالای ما هستش و ۲تا بچه داره که فوق العاده اذیت میکنن و سر صدا دارن
از اول بارداری بارها گفتیم یواش برید بیاین من از صدای شما ظهرا که خوابم میپرم و واقعا میترسم ولی خوب ک نشد بدترم میکنن🫠و منم هر روز با ترس خیلی بدی از خواب میپرم ، دیگه واقعا نگرانم نی نیم شدم اتفاقی براش نمیوفته؟"
thread_17654496_starter,3.425440131591025,Moderate,train,False,3,G01930,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,"خانوما من ۲۵ آبان تا ۳۰ آبان پریود شدم
یکم استرسی شدم ۹ آذر دوباره پریود شدم تا ۱۵ آذر
الانم که هنور پریود نشدم
سیکلم بهم ریخاه
ولی تست تخمک گذاری داذم منفیه و از علائم انگار نزدیک پریود شدنمه
میخوام حتما تو این سیکل باردار شم
چیکار کنم؟
قرص خاصی هست بخورم تخمک گذاریم جلو بیفته یا چی"
thread_17656665_starter,2.648375282959045,Low,train,False,3,G01933,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,سلام.من اول دی رفتم سونوشکمی،هفته۴ حاملگیم بود،الان دیروزرفتم سونوواژینال نوشته هفته۵نیم،مشکلی داره؟
thread_17667077_starter,3.3703703703703702,Moderate,train,False,3,G03511,original_dual,high,1.0,1.0556758388791745,1.3197857137464393,"نظرتون رو میگید؟
خودم انگاری یه هاله ای میبینم 😭"
thread_17680065_starter,6.370370370370369,High,train,False,3,G00989,original_dual,high,1.0,1.198107656482396,1.4978512440282072,با ای وی اف باردار شدم لکه بینی دارم دعا کنید قطع بشه و بچم سالم بیاد تو بغلم پارسال توی هشت ماهگی بچمو از دست دادم ،😔😔😔
thread_17729998_starter,7.0,Very High,train,False,3,G01956,original_p1_high_selected,medium_high,0.9,1.9253616657292336,2.1663452491535056,بچه ها این بارداری دوممه سر اولی تا سر حد مرگ میرفتم از ویار روز به روز شدید تر میشد این یکی رو الان هفت هفته هستم هفته پیش رفتم سونو گفت کوچیکه قلبشو نمیبینم هفته بعد بیا منم گذاشتم تا هشت هفتم تموم شه برم خیالم راحت شه ولی این برام عجیبه چرا حالم داره هی بهتر میشه.... میترسم... سوزش و درد معده خیلی زیاد داشتم و سردرد شدید و بیحال و خوابالوده بودم خیلی زیاد زود زود گرسنم میشد الان هی دارم بهتر میشم با اینکه چیز خوبیه ولی استرس گرفتم برا بچه...
thread_17735641_starter,1.871310434327066,Low,train,False,3,G01950,active_p2_calibrated,medium,0.65,0.684177788873456,0.5559748786566249,سلام این تاپیک رو زدم اگه کسی دنبالش بود به راحتی پیدا کنه امروز دکتر که برام نسخه نوشت همون موقع گقت گیر نمیاد زنگ زد به دوست خودش تو داروخانه اونم گفت فقط آزاد میدن اونم ۲میلیون و ۲۵۰ هزار کلی منت گذاشت که برات میتونم ۲۴ ساعت بذارم کنار منم رفتم یه داروخانه داشت زد تو سیستم  گفت با بیمه تامین اجتماعی ۱۲۰۰ تا ۱۳۰۰ باید خودت بدی بقیشو بیمه میده پول همراهم نبود آمدم خونه همون موقع گفتم بزار اسنپ داروخانه رو امتحان کنم ثبت کنم چون کد رهگیری داشتم که حداقل داروخانه های اطرافم که دارن رو پیدا کنم ثبت کردم در کمال تعجب این دارو رو خریدم ۲۰۰ تومن تازه کلا با بیمه تامین اجتماعی تو سایت تامین من دیدم ۱۳۰ هزار تومن سهم من بوده اسنپ نزدیک ۶۰ تومن برای حق فنی و این چیرا گرفته کلا ۳۵ هم ارسال دادم یک ساعته رسید چک کردم اصل بود مشکلی نداشت هنوز خودم باورم نمیشه خواستم تاپیک بزنم اگه کسی دنبالش بود سرش کلاه نره باور نکنید میگن بدون بیمه نمیدن و این حرفا انگار شیاد زیاده
thread_17740143_starter,7.74074074074074,Very High,train,False,3,G01954,original_dual,high,1.0,1.9253616657292336,2.407050276837228,صبح بخیر دوستان، من تازه فهمیدم باردارم، علائم هم ندارم، عدد بتام هم پایینه ( بابتش خیلی خیلی استرس دارم)، چند شبه اصلا خوابم نمیبره، مثلا نصف شب بیدار میشم دیگه هر کاری میکنم بیدارم، با اینکه خستمه، چکار کنم به نظرتون؟ کسی اینجوری بوده؟
thread_17750155_starter,6.370370370370369,High,train,False,3,G01954,active_dual,high,1.0,1.198107656482396,1.4978512440282072,"دوستان من ۶ روز بعد از تاخیرم، بتام ۳۰۷ بود، ولی امپول hcg زده بودم و ۲۱ روز ازش میگذشت، فکر کنم باید بتای بالاتری میداشتم نه؟ فردا باید تکراش کنم ولی از غصه و فکر و خیال دارم دیوونه میشم، اولش هم علائم نداشتم الان یکم تهوع بیشتر شده، یعنی میشه فردا برم بتام دوبرابر شده باشه؟
چرا انقد پایین بوده، لک یا علائم بدی هم ندارم ولی خیلی نگرانم😔"
thread_17754234_starter,4.979569828854984,Moderate,train,False,3,G01956,active_p2_calibrated,medium,0.65,1.0556758388791745,0.8578607139351856,شنیدم بارداری دوم راحت تر میشه برای من سر اولی تا چارماه بالا میاوردم و ویارم بد بود سر این یکی هم حالم بد بود ولی نه انداره اولی حالا چند روزه هی بهتر دارم میشم در حالی که معدم و سرم داغونم کرده بودن تمروز کاملا خوبم... هنوز صدا قلبشو نشنبدم واقعا نگرانم💔
thread_17798248_starter,6.111111111111111,High,train,False,3,G01964,active_dual,high,1.0,1.198107656482396,1.4978512440282072,اولا شبا حالم بد میشد الان در طول روزم حالم بده همش انگار یه حالیم قبلنم افسردگی داشتم قرصم تقریبا قط کرده بود دکتر الان احساس میکنم افسردگی دارم شاید اونموقع هم حالم بهم میخورد هر چی میخورم حالم بهم میخوره دمیترون دوسه روز حالمو خوب کرد الان اونم تاثیر نداره یازده هفته ام حالت نهوع شدید میگیرم تپش قلب میگیرم نفسم بالا نمیاد
thread_17798894_starter,3.0,Low,train,False,3,G01965,active_dual,high,1.0,0.684177788873456,0.8553459671640382,"اول بارداری ۶۵ کیلو بودم حالا شدم ۸۱
من چجوری رژیم بگیرم بعدش اخه نمیخوام تپلکی بشم"
thread_17811541_starter,1.3703703703703702,Low,train,False,3,G03514,original_dual,high,1.0,0.684177788873456,0.8553459671640382,چیزی راجبش شنیدید؟ کسی انجام داده؟ ماما به من گفت قبل رابطه انجام بدم خوبه! بد نباشه یه وقت
thread_17812767_starter,5.481481481481481,High,train,False,3,G01038,original_dual,high,1.0,1.198107656482396,1.4978512440282072,"سلام خانوما .. من الان وارد 9 هفته شدم ولی نمیدونم چرا بد به دلم افتاده  فکر میکنم نی نی مرده😭 چون شاید خیلی   نگرانشم اینجور شدم
بعد من از همون اول بارداری هی یکم زیر شکمم درد میگره  حالت تهوم هم بخواطر خوردن قرص که خود دکتر تجویز کرده بهتر شده
بعدش نزدیک چهار روز پیش یکم خیلی کم ترشهاتم صورتی شد سریع رفتم دکتر گفت بخواطر رشت جنینه نگران نباش البته که بعد ظهر نکشیده کامل بند اومد شیاف بهم داد  استفاده کردم و دیگه اصلا هیچی نیومد. سینه هامم درد میکنن معدم هم  کمی درد میگره  خوب میشه درد زیر شکمم هم خیلی کم تر از پریودیه هی میگره بعضی وقتا ول میکنه زیاد نیست میگم کسی بوده این جوری بوده؟ مثل من؟ راستی قلبشم ماشالله خوب میزد توی هفت هفته و یک روز  و سنو هم بهم گفته بود سالم سالمه🥹نمیدونم چرا ا دیشب دلم افتادع تو فکر  ایا این علاعم خطرین دکترم که گفته نه"
thread_17839978_starter,5.7566346774869634,High,train,False,3,G01972,active_p2_calibrated,medium,0.65,1.198107656482396,0.9736033086183347,مامان ها من هفته 24 هستم ولی یکی از قل ها 23و 5 روز هست و یکی از قل ها 24 و4 روز دکترم گفته هر سه روز یکبار برم سونو تا اختلافشون ببینه بیشتر میشه یا نه احتمال سندرم ttts داده میگه انگاری کم کم داره شروع میشه خیلی نگران و ناراحتم
thread_17841121_starter,6.111111111111111,High,train,False,3,G03515,original_dual,high,1.0,1.198107656482396,1.4978512440282072,دو روز پیش سرکلاژ کردم با شوهرم دعوام شد جیغ کشیدم و گریه کردم یکم زیردلم تیر میکشه بچه م چیزیش نشده؟
