unique_post_id,split,group_id,author,thread_id,content_hash,final_stress,clinical_class,label_source,evaluation_eligible,training_eligible,split_seed,dataset_hash,manifest_version
thread_14558202_starter,test,G00462,دلبر_عسلی,14558202,903e80b78f2e10ab4189a10370cac45c8ccf9a1c63fdd160fabf746a2aceda89,4.37037037037037,Moderate,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14558422_starter,train,G01581,۲۵۲۵۸۸۲,14558422,0e1f2a8c3a9208cc51c3111fa28a8b97947d859edb1259431ce35f31851c1642,6.111111111111111,High,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14568401_starter,train,G01582,ماما_بهارم,14568401,c8d418ef7ba52fd98463b43cac212468cd09084e68e6a8b99267376a0b37b304,4.37037037037037,Moderate,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14569073_starter,train,G01583,saye5121,14569073,a0210594691647962964d38f664e11ad5bd559b717c4185b1daaeceb949ea4cb,5.37037037037037,High,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14574678_starter,train,G01582,ماما_بهارم,14574678,c8d418ef7ba52fd98463b43cac212468cd09084e68e6a8b99267376a0b37b304,4.2025049802230035,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14575472_starter,val,G00456,setarehatar,14575472,166c65ecf9a60c7f049a180707e07f73875d2815f7d8da44b92b3a576f455c17,4.2025049802230035,Moderate,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14581489_starter,train,G01584,alirezabhrb,14581489,cfcbce0215e8bef297566df77b49270bb401e6a941d2c6e70ffb88f0b2dc82b8,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14585161_starter,train,G01585,یکتا1355,14585161,a9715f66366c67fe4b73f85055756780aff0fd3849dc135eb3e2143709dde206,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14611290_starter,train,G01586,مونا6996,14611290,4213bea42a142b0fb0784c1ca2a56b5caae5201597d4d307195b549acc9acff4,7.310764374750923,Very High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14635132_starter,train,G00470,غریبک,14635132,efe9e6ead31b1fa12c2c98cf45608c38179c65a012a5e0e2e0f4c3a4ffa37c78,5.7566346774869634,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14647294_starter,val,G00390,pegahh77,14647294,a423aa6be0b14cfb43b364b179b378d1f7012ec27a20b6a07d604afe3a2f956d,6.533699526118942,High,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14648650_starter,train,G01587,evergreen_girl,14648650,908a56f939c642354812c6b44269d40c334035293198da8113cb901dbc139c0a,6.533699526118942,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14651105_starter,train,G01588,انارمهربون,14651105,e4430e958d3b0b2e6930482a47e99c48b4d25a6478af208e1539273ba735f21f,2.6296296296296293,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14652770_starter,train,G01589,محدثجان,14652770,65ac9cdbb5c7a168e8f58904fea635c2a86f1eedb4972fa491814fca2d13d854,1.8713104343270661,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14652896_starter,train,G01589,محدثجان,14652896,81ffa9358ed2db4a0b4ab36349da4817f05e2e2c7a0e98e65d6b0e2128d52183,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14667007_starter,train,G01590,nashenas1403,14667007,ef0f705cae7153476ec2440a19ec4c8bcdc4e3bd718f3e19dc04255cd6b73827,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14671762_starter,train,G00926,شادلو,14671762,2e12fa520ccd33fcf2c44e680da5b4c14ef37f40386b66d11db8ec333286c3bd,3.425440131591025,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14672008_starter,val,G00456,setarehatar,14672008,2d51a9822e7be088c18af0c82c7c071416d02973ea5a730303f985435db1985d,3.425440131591025,Moderate,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14678485_starter,train,G01591,royality,14678485,1537f45e466fefac29d269f24aa1cce83b6d18a8d52e7d69fee52283f0bc305f,3.425440131591025,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14683643_starter,train,G01592,la_ra,14683643,4ac43429fa9824194884fe8b55a4fa3ca1aa50c7c5ea61ea10e993201076c3ce,4.0,Moderate,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14692231_starter,train,G01574,بالغ,14692231,88c3e32d5019cfdcad31dc35e3d9853cacfe078623158f1888aa80b02cc25578,4.2025049802230035,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14694249_starter,train,G01593,cherry_66,14694249,2b690f922bb4a3c6a62a786d220373211cc13e3b2c7c74214e6b4df714c118b8,5.7407407407407405,High,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14704069_starter,train,G01589,محدثجان,14704069,364fcfe00502b545bd366ebb31c57fb92937f790328e7f44ed529a9abe03ab46,4.7407407407407405,Moderate,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14708515_starter,val,G00482,بیست_و_دو,14708515,53803f75a1053a264fd553e2245a7ec2a6735870ec3abbf5b663150c1a687dae,7.111111111111111,Very High,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14715194_starter,train,G01594,sheida_1365,14715194,7ba0dd8054a501121197951c0303fc70f440a27a67b5b45a2d0055c74623422e,4.2025049802230035,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14718368_starter,train,G01595,فارن,14718368,d7f6266f1aa994fafd5e77a64edb5bff6e0223703e24659ce4def0ede6cbb231,5.481481481481481,High,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14722033_starter,train,G00528,456gholiii,14722033,2212405fe2598f946e60e116a356d781d433777817d63236c631a5fcf7e99c2a,8.0878292233829,Very High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14752993_starter,train,G00487,f_fatima,14752993,e5700ccdb32ac95af59c38bc5c54bac8ec22d321ec23842794c93ef2c29f19f3,5.7566346774869634,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14758175_starter,test,G00184,دخترپاییز۹۹۰,14758175,436c6de8b60043fd750fb83c6e33ac24bd440ba8d7cd34447b1dd4729744ec97,4.2025049802230035,Moderate,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14761518_starter,train,G00488,1321zari,14761518,b31d537c879f0d88d83f0a7b092ab53c0190b6c121d1352d3dbd8a8f588d69f3,8.74074074074074,Very High,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14768783_starter,train,G01596,سویلمم,14768783,7e8bc0b1ed9fcd455ef28f71a0a33430ccb7447914ece135cc4669c6609bce3b,6.533699526118942,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14770123_starter,train,G01597,طلوع۲۰,14770123,45da107062b8228401350cc447129758b69056b33a7e2c3abc3fffb330988e9b,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14770187_starter,val,G01598,78_nili,14770187,f8244f2c0efe0c412e5f386ddaf7b86728efd5835fea066ce996ad68f88272c0,5.7566346774869634,High,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14772948_starter,val,G00456,setarehatar,14772948,aa3c0b452106bf95567724c647f61cb4b79b780372c31322f5eb000f2d5a223e,8.0878292233829,Very High,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14798965_starter,train,G00605,asalljon,14798965,5f4a117574b205af420288b468228d7d4473f386333edb64f3c8445bec6cd957,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14801223_starter,train,G01599,1370zahra1382,14801223,075affbc186c1e17adaf8099ebe947d01dd09ba75c40da2c3b1e3fc65d2fe887,3.425440131591025,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14802157_starter,train,G01600,m924,14802157,03f0953fcf9bb4822475ce2b1d4f6619b409c2221ea9e8a969081a5ed991a17b,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14816405_starter,train,G00398,tayna22,14816405,9267320cd167cf85688bab5bbcb4902cf5f18459176220d2c2257064a5b6b009,3.4814814814814814,Moderate,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14819825_starter,train,G01601,mahiii00,14819825,45924f4bedd178e024c204c87372e72e5f7c68a001d952f075151210bd6d6e74,5.7566346774869634,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14821550_starter,train,G01602,eybabaaaaa,14821550,be29e5c0efa2845bb1e86c47792a3d994e2ced1e488d3c5800818118de5cb979,5.7566346774869634,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14822993_starter,train,G01603,counsellor,14822993,1b97675a79530af4f796137ec424099dbfb0d1c5dd6d96a8e0f3792d90705ce9,4.37037037037037,Moderate,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14823867_starter,val,G01604,شیرینی_لطیفه,14823867,7b265bef704ae7e5cdd22a01e22eca85672b1011c90ddcb3ec47b6a0ce061380,7.370370370370369,Very High,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14828912_starter,test,G00070,sharabeeshgh,14828912,6b8522f436c9fb8d1cf496e49890e1f96a199666381ce8c3df0fca9d439fbbb8,2.6483752829590452,Low,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14831228_starter,train,G00494,پرسفون_وان,14831228,39b5fd0a2a98c5c2ec1e1e0a8f6c3b5fb47d56a1061271f04c0e0237153ad00a,6.481481481481481,High,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14842209_starter,test,G00496,zz98,14842209,4af5ebe34e4dc51e0eeb0b210014c6742a41ac4b77a4f839ba5f1fe83e4b178a,5.37037037037037,High,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14848107_starter,train,G01605,paniashahabi,14848107,05ef1b3fef8c901525a0bd431f982b573612dda472ee158acc49dd2e207c2831,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14851435_starter,train,G01606,آلما_سیب,14851435,ef87787024d51d51eac19cf663cd7b48e1054a006404d4ecaf5a0d0ee3f9e794,2.6483752829590452,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14860315_starter,train,G01607,1379_leyla,14860315,5bc9237873867571c39c15dac7f61bdba3a59ccc57bcd9e631aee878194f83be,6.533699526118942,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14883164_starter,train,G01608,ایفون20پرومکس,14883164,a3daa20b6777d3196c9df376dffcb6b1b834f5d6d998250d305408a27bd9d735,3.3703703703703702,Moderate,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14895852_starter,test,G00184,دخترپاییز۹۹۰,14895852,fafb8d9d70ba56a72ef72f57ee7b5490626430e0b1d01194d4bb2fdb533ac862,6.111111111111111,High,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14898948_starter,val,G00513,yalda1377,14898948,8200f2ee055407acbd797de3747a9a3dc50f8b4e8a20e9a92c45c976f7b6248e,8.74074074074074,Very High,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14899884_starter,test,G00184,دخترپاییز۹۹۰,14899884,d6af96731967f22c07b247f657d5b28c6c9f21d04fbe5c2ef7c50d23826a1151,6.481481481481481,High,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14921397_starter,train,G00185,ays1380,14921397,b64331d4bddc65932f9ecae5fcd47dd1f3ecd957fe22902c2c494c56507d9478,7.310764374750923,Very High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14928367_starter,train,G00682,لیلیخانم,14928367,aac0b46f1a69ec93f4cf08782a5c20972c571c9c260527da4e93f2eb61ac684c,4.37037037037037,Moderate,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14932161_starter,train,G00516,سحر1368,14932161,e9def01d8b22a2b8fe15b358e5f1a3943ce873ecd4274aa059ce30931012062b,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14941512_starter,train,G01571,faty۱۱,14941512,1a881b3061572e4bcec7e0d371957ad7265b0c6b9ae2ef603267726aadd7f23e,6.533699526118942,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14951347_starter,train,G01609,zapd,14951347,f655f06f31afa955dbfee77a072682a9cbd57a9ca20a5b4667ef6c961b2513be,5.7566346774869634,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14955659_starter,train,G01610,atefeh0915,14955659,f46cd9c5ddc7c2235750ec24bb95b1b6d38e8550760be1fcbac32d044feb7cb0,8.0878292233829,Very High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14965665_starter,val,G01611,fatem7,14965665,4b22c802bd75c71b5170ea00cf86ba6c5eb8b1744449a7a3d0646be12b57473c,6.7407407407407405,High,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_14989732_starter,test,G00512,shokolatshiri,14989732,2e42df318ba90a3fd9b3ab72f709768951fa1a7cbf2d0ed485e96e568cd22e1c,7.74074074074074,Very High,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15001182_starter,test,G01612,مامانمهناخانوم,15001182,73b9e5d5ec21090638fba44c7aaa0dfe1a005ebe5133c7d5befb390ebf36597a,2.0,Low,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15002430_starter,train,G01613,مرسانیا,15002430,d31f6b1ca3bb2f4ef103c3f477cfb13063e44c9b76358e51a771c4fd4b2ad158,1.8713104343270661,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15011633_starter,train,G01614,papappa,15011633,e9b4ddb1ce9556dcb8ebf3e4a14805658088d7b7967371ab8a3c9d60e3093a8c,8.0878292233829,Very High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15024695_starter,test,G00184,دخترپاییز۹۹۰,15024695,ea0ccf9ec5a87211b3bf7db2c279086abc5d7febf54aae2dd45ce62f24fc6397,5.7566346774869634,High,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15039699_starter,train,G01615,یه_دختر_پر_از_آرزو,15039699,c69d54c5132e7a4148eae8065b95284ab668fe54b1c62d7825df117ab2f276ef,7.310764374750923,Very High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15056664_starter,val,G00456,setarehatar,15056664,f81d07f9e6d3bc48773bc3fd7c5bf998f447879047e52110645459ec620185df,7.310764374750923,Very High,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15080258_starter,train,G01616,nazanin_1380,15080258,1ce5b58c9015da9339176da449df73ceda82cdd50c1261508715d6302321d898,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15083603_starter,train,G01617,anastazia1234,15083603,bf5c3df38cf555d4a5c1aa2fb1577be6bf1bd03bbb96a04362464e6d601978db,7.310764374750923,Very High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15084278_starter,train,G01618,ninisafar,15084278,205a9a4a4388b3b627152b64704d11b08c2210485e0a14dbe4d264ed88eacc3e,1.0942455856950868,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15089633_starter,train,G01619,ندا_نیل,15089633,b1dd528e2cce70325502ee212f59f92ffd28862b895f3adff1c051f79940022d,6.533699526118942,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15099650_starter,val,G01620,nahid1990,15099650,e8262230190ff532540ce1def0940b34e04f117fa780ef654cb1e407008aa5eb,6.7407407407407405,High,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15109261_starter,train,G01621,پری_سه,15109261,f06694bea52ff57c031b31ebe52d4d4fa88f30d3d6a8941f1190da5d6716275e,3.7407407407407405,Moderate,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15112662_starter,train,G01622,کلمنتاین۷۱,15112662,480dc3a09b6a98b55b7128c0c637fda802cc7a357ca96a03724757f6976e6be0,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15121481_starter,train,G01623,مبینامم,15121481,f7d9bd4a59aa9df0062ab6710fd46fe8bdc9459183bd9a2222d7e2fa7c80df98,1.0,Low,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15128442_starter,train,G01624,yasiiii1380i,15128442,f674a4f34b4810047adf4ee752da37cef02c5e7edd414642badb51a44159d594,8.74074074074074,Very High,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15133349_starter,train,G01625,gentil,15133349,fab63383a18dec63af83e4bd1ccbc578315310662ef67d90665c707262bf9c5e,7.310764374750923,Very High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15146771_starter,val,G00456,setarehatar,15146771,6f9c86582535d866e82b8ed8fc1cf363d7b672f63d207089b262d882d832cfce,5.7566346774869634,High,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15147960_starter,val,G01626,405عشقی,15147960,dd0940a79bdee73a901d7901ff67d5e520eff8ee811977f22b1ba368744db6c7,5.7407407407407405,High,active_dual,True,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15148253_starter,train,G00548,مامان_kocholo,15148253,59f90aa2363b52f5ba1b1845e6f1c99e2b35132ca696360d9041a565e1808e71,7.310764374750923,Very High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15151230_starter,train,G01627,نوا73,15151230,a9b41b5bd85f6ea79007e5f1648c705da9ade04bf2872cdc48e43f2fceaf8dc8,2.6483752829590452,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15152301_starter,train,G01628,pupy,15152301,b74af95b60d0acd75130a741f49f4efdb517708624c36d2fe0eac34147452c6b,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15155765_starter,train,G01629,h_shahi,15155765,fac08c31b07b6cfe16b2a33dfd064461c6130d66771967ee2810d2a432046f02,2.6483752829590452,Low,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15171260_starter,train,G01630,مانلی۲۸,15171260,1c4828d9160a7282c5158239eb42152b1f0ebf60d189b1d0e237696684832807,4.111111111111111,Moderate,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15172215_starter,train,G00555,13marilyn,15172215,6d6448f79627e7167b10dd5fc8a1c44dc59f0c8402809850cd24b628019c62a7,4.2025049802230035,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15177316_starter,train,G01631,مینوشین,15177316,89a01e72c63be784d53d90754f18e9b415bcdb5461745afb8ed61319cc0c7724,5.7566346774869634,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15183213_starter,train,G01632,resevgi,15183213,cfde3242e61edfc54bec434b2566ab58082e692477b2e0cd8cf302e05df66870,5.7407407407407405,High,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15184771_starter,train,G01633,kolsomm,15184771,d2794290a9129f61e266a90beec7d3306114cee9101c071f32732edfee59a7e3,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15186766_starter,train,G01634,حدوجون,15186766,2893fa6344a4eab7b3bcf835e42f0b8e41d592ae0795e9664782d6e21a0403b4,4.37037037037037,Moderate,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15195485_starter,train,G01635,ماهتیسا_مازنی,15195485,e0947b3d8eb6544ff35c29f220e0ed4a2147fa7a8f071a37d35e724e6ade0092,7.310764374750923,Very High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15209699_starter,train,G01636,شونام,15209699,0c3d2be428fbbcb707bf432a3961956a21470dd14bea1e5db888f34462c615ec,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15243272_starter,train,G00565,بانوآذرخش,15243272,0c532f3e3a19c74d209fb718f323fc24a1d34f14554c5387c8679f1190991e0d,5.7566346774869634,High,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15246176_starter,train,G01637,عروسکعروسک,15246176,4d28d984225859bda1725b0f0ac03b7bf8d16d66f28910f7fd3de6f0a27d9cdc,4.9795698288549834,Moderate,active_p2_calibrated,False,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15250810_starter,train,G01638,ariiiiijon,15250810,ee2a06d0d98444faf068882e047f22206deafe7a0edff80e75cf223e114db13f,8.37037037037037,Very High,active_dual,True,True,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
thread_15253545_starter,val,G01639,darya2024,15253545,0a07959334b8a82bdb87f9438951899197a1271634a20042545127b1729975cd,6.533699526118942,High,active_p2_calibrated,False,False,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,1.0
